Country_name,Country_ISO3,Year,Indicator_name,Indicator_code,Value
"Egypt, Arab Rep.",EGY,2014,Households with water 30 minutes or longer away round trip (%),SG.H2O.TM30.HH.ZS,0.6
"Egypt, Arab Rep.",EGY,2008,Households with water 30 minutes or longer away round trip (%),SG.H2O.TM30.HH.ZS,0.3
"Egypt, Arab Rep.",EGY,2005,Households with water 30 minutes or longer away round trip (%),SG.H2O.TM30.HH.ZS,0.3
"Egypt, Arab Rep.",EGY,2003,Households with water 30 minutes or longer away round trip (%),SG.H2O.TM30.HH.ZS,0.4
"Egypt, Arab Rep.",EGY,2000,Households with water 30 minutes or longer away round trip (%),SG.H2O.TM30.HH.ZS,0.9
"Egypt, Arab Rep.",EGY,1995,Households with water 30 minutes or longer away round trip (%),SG.H2O.TM30.HH.ZS,2.9
"Egypt, Arab Rep.",EGY,2022,A woman can be head of household in the same way as a man (1=yes; 0=no),SG.HLD.HEAD.EQ,0.0
"Egypt, Arab Rep.",EGY,2021,A woman can be head of household in the same way as a man (1=yes; 0=no),SG.HLD.HEAD.EQ,0.0
"Egypt, Arab Rep.",EGY,2020,A woman can be head of household in the same way as a man (1=yes; 0=no),SG.HLD.HEAD.EQ,0.0
"Egypt, Arab Rep.",EGY,2019,A woman can be head of household in the same way as a man (1=yes; 0=no),SG.HLD.HEAD.EQ,0.0
"Egypt, Arab Rep.",EGY,2018,A woman can be head of household in the same way as a man (1=yes; 0=no),SG.HLD.HEAD.EQ,0.0
"Egypt, Arab Rep.",EGY,2017,A woman can be head of household in the same way as a man (1=yes; 0=no),SG.HLD.HEAD.EQ,0.0
"Egypt, Arab Rep.",EGY,2016,A woman can be head of household in the same way as a man (1=yes; 0=no),SG.HLD.HEAD.EQ,0.0
"Egypt, Arab Rep.",EGY,2015,A woman can be head of household in the same way as a man (1=yes; 0=no),SG.HLD.HEAD.EQ,0.0
"Egypt, Arab Rep.",EGY,2014,A woman can be head of household in the same way as a man (1=yes; 0=no),SG.HLD.HEAD.EQ,0.0
"Egypt, Arab Rep.",EGY,2013,A woman can be head of household in the same way as a man (1=yes; 0=no),SG.HLD.HEAD.EQ,0.0
"Egypt, Arab Rep.",EGY,2012,A woman can be head of household in the same way as a man (1=yes; 0=no),SG.HLD.HEAD.EQ,0.0
"Egypt, Arab Rep.",EGY,2011,A woman can be head of household in the same way as a man (1=yes; 0=no),SG.HLD.HEAD.EQ,0.0
"Egypt, Arab Rep.",EGY,2010,A woman can be head of household in the same way as a man (1=yes; 0=no),SG.HLD.HEAD.EQ,0.0
"Egypt, Arab Rep.",EGY,2009,A woman can be head of household in the same way as a man (1=yes; 0=no),SG.HLD.HEAD.EQ,0.0
"Egypt, Arab Rep.",EGY,2008,A woman can be head of household in the same way as a man (1=yes; 0=no),SG.HLD.HEAD.EQ,0.0
"Egypt, Arab Rep.",EGY,2007,A woman can be head of household in the same way as a man (1=yes; 0=no),SG.HLD.HEAD.EQ,0.0
"Egypt, Arab Rep.",EGY,2006,A woman can be head of household in the same way as a man (1=yes; 0=no),SG.HLD.HEAD.EQ,0.0
"Egypt, Arab Rep.",EGY,2005,A woman can be head of household in the same way as a man (1=yes; 0=no),SG.HLD.HEAD.EQ,0.0
"Egypt, Arab Rep.",EGY,2004,A woman can be head of household in the same way as a man (1=yes; 0=no),SG.HLD.HEAD.EQ,0.0
"Egypt, Arab Rep.",EGY,2003,A woman can be head of household in the same way as a man (1=yes; 0=no),SG.HLD.HEAD.EQ,0.0
"Egypt, Arab Rep.",EGY,2002,A woman can be head of household in the same way as a man (1=yes; 0=no),SG.HLD.HEAD.EQ,0.0
"Egypt, Arab Rep.",EGY,2001,A woman can be head of household in the same way as a man (1=yes; 0=no),SG.HLD.HEAD.EQ,0.0
"Egypt, Arab Rep.",EGY,2000,A woman can be head of household in the same way as a man (1=yes; 0=no),SG.HLD.HEAD.EQ,0.0
"Egypt, Arab Rep.",EGY,1999,A woman can be head of household in the same way as a man (1=yes; 0=no),SG.HLD.HEAD.EQ,0.0
"Egypt, Arab Rep.",EGY,1998,A woman can be head of household in the same way as a man (1=yes; 0=no),SG.HLD.HEAD.EQ,0.0
"Egypt, Arab Rep.",EGY,1997,A woman can be head of household in the same way as a man (1=yes; 0=no),SG.HLD.HEAD.EQ,0.0
"Egypt, Arab Rep.",EGY,1996,A woman can be head of household in the same way as a man (1=yes; 0=no),SG.HLD.HEAD.EQ,0.0
"Egypt, Arab Rep.",EGY,1995,A woman can be head of household in the same way as a man (1=yes; 0=no),SG.HLD.HEAD.EQ,0.0
"Egypt, Arab Rep.",EGY,1994,A woman can be head of household in the same way as a man (1=yes; 0=no),SG.HLD.HEAD.EQ,0.0
"Egypt, Arab Rep.",EGY,1993,A woman can be head of household in the same way as a man (1=yes; 0=no),SG.HLD.HEAD.EQ,0.0
"Egypt, Arab Rep.",EGY,1992,A woman can be head of household in the same way as a man (1=yes; 0=no),SG.HLD.HEAD.EQ,0.0
"Egypt, Arab Rep.",EGY,1991,A woman can be head of household in the same way as a man (1=yes; 0=no),SG.HLD.HEAD.EQ,0.0
"Egypt, Arab Rep.",EGY,1990,A woman can be head of household in the same way as a man (1=yes; 0=no),SG.HLD.HEAD.EQ,0.0
"Egypt, Arab Rep.",EGY,1989,A woman can be head of household in the same way as a man (1=yes; 0=no),SG.HLD.HEAD.EQ,0.0
"Egypt, Arab Rep.",EGY,1988,A woman can be head of household in the same way as a man (1=yes; 0=no),SG.HLD.HEAD.EQ,0.0
"Egypt, Arab Rep.",EGY,1987,A woman can be head of household in the same way as a man (1=yes; 0=no),SG.HLD.HEAD.EQ,0.0
"Egypt, Arab Rep.",EGY,1986,A woman can be head of household in the same way as a man (1=yes; 0=no),SG.HLD.HEAD.EQ,0.0
"Egypt, Arab Rep.",EGY,1985,A woman can be head of household in the same way as a man (1=yes; 0=no),SG.HLD.HEAD.EQ,0.0
"Egypt, Arab Rep.",EGY,1984,A woman can be head of household in the same way as a man (1=yes; 0=no),SG.HLD.HEAD.EQ,0.0
"Egypt, Arab Rep.",EGY,1983,A woman can be head of household in the same way as a man (1=yes; 0=no),SG.HLD.HEAD.EQ,0.0
"Egypt, Arab Rep.",EGY,1982,A woman can be head of household in the same way as a man (1=yes; 0=no),SG.HLD.HEAD.EQ,0.0
"Egypt, Arab Rep.",EGY,1981,A woman can be head of household in the same way as a man (1=yes; 0=no),SG.HLD.HEAD.EQ,0.0
"Egypt, Arab Rep.",EGY,1980,A woman can be head of household in the same way as a man (1=yes; 0=no),SG.HLD.HEAD.EQ,0.0
"Egypt, Arab Rep.",EGY,1979,A woman can be head of household in the same way as a man (1=yes; 0=no),SG.HLD.HEAD.EQ,0.0
"Egypt, Arab Rep.",EGY,1978,A woman can be head of household in the same way as a man (1=yes; 0=no),SG.HLD.HEAD.EQ,0.0
"Egypt, Arab Rep.",EGY,1977,A woman can be head of household in the same way as a man (1=yes; 0=no),SG.HLD.HEAD.EQ,0.0
"Egypt, Arab Rep.",EGY,1976,A woman can be head of household in the same way as a man (1=yes; 0=no),SG.HLD.HEAD.EQ,0.0
"Egypt, Arab Rep.",EGY,1975,A woman can be head of household in the same way as a man (1=yes; 0=no),SG.HLD.HEAD.EQ,0.0
"Egypt, Arab Rep.",EGY,1974,A woman can be head of household in the same way as a man (1=yes; 0=no),SG.HLD.HEAD.EQ,0.0
"Egypt, Arab Rep.",EGY,1973,A woman can be head of household in the same way as a man (1=yes; 0=no),SG.HLD.HEAD.EQ,0.0
"Egypt, Arab Rep.",EGY,1972,A woman can be head of household in the same way as a man (1=yes; 0=no),SG.HLD.HEAD.EQ,0.0
"Egypt, Arab Rep.",EGY,1971,A woman can be head of household in the same way as a man (1=yes; 0=no),SG.HLD.HEAD.EQ,0.0
"Egypt, Arab Rep.",EGY,1970,A woman can be head of household in the same way as a man (1=yes; 0=no),SG.HLD.HEAD.EQ,0.0
"Egypt, Arab Rep.",EGY,2022,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,0.0
"Egypt, Arab Rep.",EGY,2021,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,0.0
"Egypt, Arab Rep.",EGY,2020,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,0.0
"Egypt, Arab Rep.",EGY,2019,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,0.0
"Egypt, Arab Rep.",EGY,2018,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,0.0
"Egypt, Arab Rep.",EGY,2017,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,0.0
"Egypt, Arab Rep.",EGY,2016,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,0.0
"Egypt, Arab Rep.",EGY,2015,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,0.0
"Egypt, Arab Rep.",EGY,2014,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,0.0
"Egypt, Arab Rep.",EGY,2013,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,0.0
"Egypt, Arab Rep.",EGY,2012,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,0.0
"Egypt, Arab Rep.",EGY,2011,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,0.0
"Egypt, Arab Rep.",EGY,2010,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,0.0
"Egypt, Arab Rep.",EGY,2009,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,0.0
"Egypt, Arab Rep.",EGY,2008,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,0.0
"Egypt, Arab Rep.",EGY,2007,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,0.0
"Egypt, Arab Rep.",EGY,2006,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,0.0
"Egypt, Arab Rep.",EGY,2005,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,0.0
"Egypt, Arab Rep.",EGY,2004,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,0.0
"Egypt, Arab Rep.",EGY,2003,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,0.0
"Egypt, Arab Rep.",EGY,2002,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,0.0
"Egypt, Arab Rep.",EGY,2001,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,0.0
"Egypt, Arab Rep.",EGY,2000,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,0.0
"Egypt, Arab Rep.",EGY,1999,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,0.0
"Egypt, Arab Rep.",EGY,1998,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,0.0
"Egypt, Arab Rep.",EGY,1997,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,0.0
"Egypt, Arab Rep.",EGY,1996,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,0.0
"Egypt, Arab Rep.",EGY,1995,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,0.0
"Egypt, Arab Rep.",EGY,1994,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,0.0
"Egypt, Arab Rep.",EGY,1993,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,0.0
"Egypt, Arab Rep.",EGY,1992,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,0.0
"Egypt, Arab Rep.",EGY,1991,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,0.0
"Egypt, Arab Rep.",EGY,1990,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,0.0
"Egypt, Arab Rep.",EGY,1989,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,0.0
"Egypt, Arab Rep.",EGY,1988,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,0.0
"Egypt, Arab Rep.",EGY,1987,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,0.0
"Egypt, Arab Rep.",EGY,1986,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,0.0
"Egypt, Arab Rep.",EGY,1985,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,0.0
"Egypt, Arab Rep.",EGY,1984,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,0.0
"Egypt, Arab Rep.",EGY,1983,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,0.0
"Egypt, Arab Rep.",EGY,1982,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,0.0
"Egypt, Arab Rep.",EGY,1981,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,0.0
"Egypt, Arab Rep.",EGY,1980,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,0.0
"Egypt, Arab Rep.",EGY,1979,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,0.0
"Egypt, Arab Rep.",EGY,1978,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,0.0
"Egypt, Arab Rep.",EGY,1977,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,0.0
"Egypt, Arab Rep.",EGY,1976,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,0.0
"Egypt, Arab Rep.",EGY,1975,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,0.0
"Egypt, Arab Rep.",EGY,1974,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,0.0
"Egypt, Arab Rep.",EGY,1973,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,0.0
"Egypt, Arab Rep.",EGY,1972,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,0.0
"Egypt, Arab Rep.",EGY,1971,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,0.0
"Egypt, Arab Rep.",EGY,1970,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,0.0
"Egypt, Arab Rep.",EGY,2022,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,0.0
"Egypt, Arab Rep.",EGY,2021,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,0.0
"Egypt, Arab Rep.",EGY,2020,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,0.0
"Egypt, Arab Rep.",EGY,2019,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,0.0
"Egypt, Arab Rep.",EGY,2018,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,0.0
"Egypt, Arab Rep.",EGY,2017,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,0.0
"Egypt, Arab Rep.",EGY,2016,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,0.0
"Egypt, Arab Rep.",EGY,2015,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,0.0
"Egypt, Arab Rep.",EGY,2014,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,0.0
"Egypt, Arab Rep.",EGY,2013,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,0.0
"Egypt, Arab Rep.",EGY,2012,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,0.0
"Egypt, Arab Rep.",EGY,2011,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,0.0
"Egypt, Arab Rep.",EGY,2010,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,0.0
"Egypt, Arab Rep.",EGY,2009,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,0.0
"Egypt, Arab Rep.",EGY,2008,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,0.0
"Egypt, Arab Rep.",EGY,2007,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,0.0
"Egypt, Arab Rep.",EGY,2006,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,0.0
"Egypt, Arab Rep.",EGY,2005,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,0.0
"Egypt, Arab Rep.",EGY,2004,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,0.0
"Egypt, Arab Rep.",EGY,2003,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,0.0
"Egypt, Arab Rep.",EGY,2002,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,0.0
"Egypt, Arab Rep.",EGY,2001,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,0.0
"Egypt, Arab Rep.",EGY,2000,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,0.0
"Egypt, Arab Rep.",EGY,1999,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,0.0
"Egypt, Arab Rep.",EGY,1998,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,0.0
"Egypt, Arab Rep.",EGY,1997,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,0.0
"Egypt, Arab Rep.",EGY,1996,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,0.0
"Egypt, Arab Rep.",EGY,1995,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,0.0
"Egypt, Arab Rep.",EGY,1994,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,0.0
"Egypt, Arab Rep.",EGY,1993,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,0.0
"Egypt, Arab Rep.",EGY,1992,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,0.0
"Egypt, Arab Rep.",EGY,1991,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,0.0
"Egypt, Arab Rep.",EGY,1990,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,0.0
"Egypt, Arab Rep.",EGY,1989,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,0.0
"Egypt, Arab Rep.",EGY,1988,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,0.0
"Egypt, Arab Rep.",EGY,1987,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,0.0
"Egypt, Arab Rep.",EGY,1986,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,0.0
"Egypt, Arab Rep.",EGY,1985,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,0.0
"Egypt, Arab Rep.",EGY,1984,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,0.0
"Egypt, Arab Rep.",EGY,1983,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,0.0
"Egypt, Arab Rep.",EGY,1982,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,0.0
"Egypt, Arab Rep.",EGY,1981,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,0.0
"Egypt, Arab Rep.",EGY,1980,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,0.0
"Egypt, Arab Rep.",EGY,1979,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,0.0
"Egypt, Arab Rep.",EGY,1978,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,0.0
"Egypt, Arab Rep.",EGY,1977,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,0.0
"Egypt, Arab Rep.",EGY,1976,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,0.0
"Egypt, Arab Rep.",EGY,1975,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,0.0
"Egypt, Arab Rep.",EGY,1974,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,0.0
"Egypt, Arab Rep.",EGY,1973,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,0.0
"Egypt, Arab Rep.",EGY,1972,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,0.0
"Egypt, Arab Rep.",EGY,1971,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,0.0
"Egypt, Arab Rep.",EGY,1970,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,0.0
"Egypt, Arab Rep.",EGY,2022,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,0.0
"Egypt, Arab Rep.",EGY,2021,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,0.0
"Egypt, Arab Rep.",EGY,2020,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,0.0
"Egypt, Arab Rep.",EGY,2019,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,0.0
"Egypt, Arab Rep.",EGY,2018,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,0.0
"Egypt, Arab Rep.",EGY,2017,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,0.0
"Egypt, Arab Rep.",EGY,2016,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,0.0
"Egypt, Arab Rep.",EGY,2015,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,0.0
"Egypt, Arab Rep.",EGY,2014,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,0.0
"Egypt, Arab Rep.",EGY,2013,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,0.0
"Egypt, Arab Rep.",EGY,2012,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,0.0
"Egypt, Arab Rep.",EGY,2011,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,0.0
"Egypt, Arab Rep.",EGY,2010,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,0.0
"Egypt, Arab Rep.",EGY,2009,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,0.0
"Egypt, Arab Rep.",EGY,2008,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,0.0
"Egypt, Arab Rep.",EGY,2007,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,0.0
"Egypt, Arab Rep.",EGY,2006,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,0.0
"Egypt, Arab Rep.",EGY,2005,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,0.0
"Egypt, Arab Rep.",EGY,2004,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,0.0
"Egypt, Arab Rep.",EGY,2003,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,0.0
"Egypt, Arab Rep.",EGY,2002,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,0.0
"Egypt, Arab Rep.",EGY,2001,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,0.0
"Egypt, Arab Rep.",EGY,2000,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,0.0
"Egypt, Arab Rep.",EGY,1999,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,0.0
"Egypt, Arab Rep.",EGY,1998,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,0.0
"Egypt, Arab Rep.",EGY,1997,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,0.0
"Egypt, Arab Rep.",EGY,1996,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,0.0
"Egypt, Arab Rep.",EGY,1995,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,0.0
"Egypt, Arab Rep.",EGY,1994,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,0.0
"Egypt, Arab Rep.",EGY,1993,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,0.0
"Egypt, Arab Rep.",EGY,1992,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,0.0
"Egypt, Arab Rep.",EGY,1991,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,0.0
"Egypt, Arab Rep.",EGY,1990,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,0.0
"Egypt, Arab Rep.",EGY,1989,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,0.0
