InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,revenue
556122,85019C,Damaged,-108,2011-06-09 10:12:00,0.0,,United Kingdom,-0.0
556123,22272,Damaged,-15,2011-06-09 10:13:00,0.0,,United Kingdom,-0.0
556124,17007B,,-4,2011-06-09 10:14:00,0.0,,United Kingdom,-0.0
556232,21135,sold as set on dotcom,-304,2011-06-09 15:15:00,0.0,,United Kingdom,-0.0
556233,21136,sold as set on dotcom,-272,2011-06-09 15:20:00,0.0,,United Kingdom,-0.0
556242,21700,sold as set on dotcom and amazon,-1206,2011-06-09 16:06:00,0.0,,United Kingdom,-0.0
556260,37340,sold as set on dotcom,-18,2011-06-09 18:02:00,0.0,,United Kingdom,-0.0
556261,79051A,sold as set on dotcom,-6,2011-06-09 18:03:00,0.0,,United Kingdom,-0.0
556262,37327,sold as set on dotcom,-95,2011-06-09 18:04:00,0.0,,United Kingdom,-0.0
556286,16052,,-16,2011-06-10 09:22:00,0.0,,United Kingdom,-0.0
556287,16043,,-45,2011-06-10 09:22:00,0.0,,United Kingdom,-0.0
556289,20823,,-102,2011-06-10 09:23:00,0.0,,United Kingdom,-0.0
556292,21472,,-1,2011-06-10 09:24:00,0.0,,United Kingdom,-0.0
556299,21937,?,-161,2011-06-10 10:17:00,0.0,,United Kingdom,-0.0
556300,20735,,-472,2011-06-10 10:18:00,0.0,,United Kingdom,-0.0
556301,22968,water damage,-50,2011-06-10 10:18:00,0.0,,United Kingdom,-0.0
556306,37479B,sold as set by dotcom,-30,2011-06-10 10:38:00,0.0,,United Kingdom,-0.0
556307,37479P,sold as set on dotcom,-30,2011-06-10 10:39:00,0.0,,United Kingdom,-0.0
556308,22130,sold as set on dotcom,-390,2011-06-10 10:43:00,0.0,,United Kingdom,-0.0
556309,22856,sold as set on dotcom,-30,2011-06-10 10:44:00,0.0,,United Kingdom,-0.0
556310,22944,sold as set on dotcom,-42,2011-06-10 10:44:00,0.0,,United Kingdom,-0.0
556311,37471,sold as set on dotcom,-12,2011-06-10 10:45:00,0.0,,United Kingdom,-0.0
556312,22924,sold as set on dotcom,-30,2011-06-10 10:46:00,0.0,,United Kingdom,-0.0
556313,22923,sold as set on dotcom,-12,2011-06-10 10:46:00,0.0,,United Kingdom,-0.0
556314,23155,sold as set on dotcom,-84,2011-06-10 10:47:00,0.0,,United Kingdom,-0.0
556315,22948,sold as set on dotcom,-108,2011-06-10 10:47:00,0.0,,United Kingdom,-0.0
556316,22128,sold as set on dotcom,-24,2011-06-10 10:48:00,0.0,,United Kingdom,-0.0
556317,22857,sold as set on dotcom,-48,2011-06-10 10:48:00,0.0,,United Kingdom,-0.0
556319,22945,sold as set on dotcom,-618,2011-06-10 10:49:00,0.0,,United Kingdom,-0.0
556320,22922,sold as set on dotcom,-42,2011-06-10 10:50:00,0.0,,United Kingdom,-0.0
556321,79163,sold as set on dotcom,-24,2011-06-10 10:50:00,0.0,,United Kingdom,-0.0
556322,22915,sold as set on dotcom,-204,2011-06-10 10:51:00,0.0,,United Kingdom,-0.0
556687,23003,Printing smudges/thrown away,-9058,2011-06-14 10:36:00,0.0,,United Kingdom,-0.0
556690,23005,printing smudges/thrown away,-9600,2011-06-14 10:37:00,0.0,,United Kingdom,-0.0
556691,23005,printing smudges/thrown away,-9600,2011-06-14 10:37:00,0.0,,United Kingdom,-0.0
556884,22698,,-61,2011-06-15 12:27:00,0.0,,United Kingdom,-0.0
556943,84809A,,-126,2011-06-15 16:54:00,0.0,,United Kingdom,-0.0
556944,84800L,,-29,2011-06-15 16:54:00,0.0,,United Kingdom,-0.0
556963,35965,found some more on shelf,-9,2011-06-16 09:40:00,0.0,,United Kingdom,-0.0
557025,22192,,-9,2011-06-16 13:09:00,0.0,,United Kingdom,-0.0
557028,79071B,,-4,2011-06-16 13:25:00,0.0,,United Kingdom,-0.0
557029,22480,,-24,2011-06-16 13:29:00,0.0,,United Kingdom,-0.0
557030,21446,,-50,2011-06-16 13:30:00,0.0,,United Kingdom,-0.0
557031,21447,,-65,2011-06-16 13:31:00,0.0,,United Kingdom,-0.0
557035,82583,?,-220,2011-06-16 13:52:00,0.0,,United Kingdom,-0.0
557036,20867,?,-271,2011-06-16 13:53:00,0.0,,United Kingdom,-0.0
557108,23113,Damaged,-1440,2011-06-16 15:58:00,0.0,,United Kingdom,-0.0
557390,21360,Show Samples,-4,2011-06-20 11:12:00,0.0,,United Kingdom,-0.0
557417,84809B,damaged,-324,2011-06-20 11:51:00,0.0,,United Kingdom,-0.0
557596,23114,Damaged,-1440,2011-06-21 11:33:00,0.0,,United Kingdom,-0.0
557597,23115,Damaged,-1440,2011-06-21 11:33:00,0.0,,United Kingdom,-0.0
557599,23116,Damaged,-1440,2011-06-21 11:34:00,0.0,,United Kingdom,-0.0
557600,23117,Damaged,-1440,2011-06-21 11:35:00,0.0,,United Kingdom,-0.0
557756,22567,,-14,2011-06-22 13:18:00,0.0,,United Kingdom,-0.0
557777,44265,,-5,2011-06-22 15:11:00,0.0,,United Kingdom,-0.0
557778,21161,,-38,2011-06-22 15:11:00,0.0,,United Kingdom,-0.0
557784,21421,damaged,-5,2011-06-22 15:49:00,0.0,,United Kingdom,-0.0
557806,84706D,,-5,2011-06-23 10:32:00,0.0,,United Kingdom,-0.0
557851,85130A,,-23,2011-06-23 10:57:00,0.0,,United Kingdom,-0.0
558032,22443,,-7,2011-06-24 12:14:00,0.0,,United Kingdom,-0.0
558033,84876B,,-59,2011-06-24 12:15:00,0.0,,United Kingdom,-0.0
558034,20658,,-78,2011-06-24 12:17:00,0.0,,United Kingdom,-0.0
558238,22722,,-21,2011-06-27 15:04:00,0.0,,United Kingdom,-0.0
558244,84796B,,-2,2011-06-27 15:52:00,0.0,,United Kingdom,-0.0
558268,21351,damaged,-220,2011-06-28 10:17:00,0.0,,United Kingdom,-0.0
558306,85232D,mix up with c,-118,2011-06-28 10:59:00,0.0,,United Kingdom,-0.0
558307,22088,,-39,2011-06-28 11:02:00,0.0,,United Kingdom,-0.0
558308,84576,,-10,2011-06-28 11:02:00,0.0,,United Kingdom,-0.0
558309,85132B,,-42,2011-06-28 11:03:00,0.0,,United Kingdom,-0.0
558318,85232A,,-14,2011-06-28 11:52:00,0.0,,United Kingdom,-0.0
558377,37423,,-17,2011-06-28 16:24:00,0.0,,United Kingdom,-0.0
558378,79161A,,-13,2011-06-28 16:27:00,0.0,,United Kingdom,-0.0
558379,22618,"mouldy, unsaleable.",-1681,2011-06-28 16:34:00,0.0,,United Kingdom,-0.0
558445,22034,,-18,2011-06-29 13:39:00,0.0,,United Kingdom,-0.0
558446,22164,,-80,2011-06-29 13:40:00,0.0,,United Kingdom,-0.0
558448,22163,,-90,2011-06-29 13:40:00,0.0,,United Kingdom,-0.0
558449,21807,,-35,2011-06-29 13:40:00,0.0,,United Kingdom,-0.0
558451,21817,,-80,2011-06-29 13:41:00,0.0,,United Kingdom,-0.0
558457,21147,?,-95,2011-06-29 13:59:00,0.0,,United Kingdom,-0.0
558464,35966,,-20,2011-06-29 15:17:00,0.0,,United Kingdom,-0.0
558476,84597B,damages,-6,2011-06-29 16:04:00,0.0,,United Kingdom,-0.0
558477,84597C,,-1,2011-06-29 16:04:00,0.0,,United Kingdom,-0.0
558520,21896,,-38,2011-06-30 10:25:00,0.0,,United Kingdom,-0.0
558723,84865,damaged,-7,2011-07-01 14:28:00,0.0,,United Kingdom,-0.0
558728,20826,,-1,2011-07-01 14:50:00,0.0,,United Kingdom,-0.0
558730,22060,damaged,-1,2011-07-01 14:51:00,0.0,,United Kingdom,-0.0
558732,47341A,,-1,2011-07-01 14:55:00,0.0,,United Kingdom,-0.0
558741,37444C,,-1,2011-07-01 15:52:00,0.0,,United Kingdom,-0.0
558742,62043B,,-1,2011-07-01 15:56:00,0.0,,United Kingdom,-0.0
558743,35810B,,-4,2011-07-01 15:56:00,0.0,,United Kingdom,-0.0
558890,84857C,,-24,2011-07-04 15:34:00,0.0,,United Kingdom,-0.0
559314,84584,?,-50,2011-07-07 13:51:00,0.0,,United Kingdom,-0.0
559365,22451,,-3,2011-07-08 08:53:00,0.0,,United Kingdom,-0.0
559373,16156S,,-110,2011-07-08 10:36:00,0.0,,United Kingdom,-0.0
559374,22050,,-100,2011-07-08 10:37:00,0.0,,United Kingdom,-0.0
559375,22051,?,-300,2011-07-08 10:37:00,0.0,,United Kingdom,-0.0
559376,48116,,-35,2011-07-08 10:38:00,0.0,,United Kingdom,-0.0
559378,21781,damages?,-39,2011-07-08 10:40:00,0.0,,United Kingdom,-0.0
559379,79337,,-8,2011-07-08 10:42:00,0.0,,United Kingdom,-0.0
559390,21700,,-110,2011-07-08 10:46:00,0.0,,United Kingdom,-0.0
559398,21169,,-70,2011-07-08 10:48:00,0.0,,United Kingdom,-0.0
559402,21635,,-8,2011-07-08 10:49:00,0.0,,United Kingdom,-0.0
559405,22863,,-7,2011-07-08 10:50:00,0.0,,United Kingdom,-0.0
559410,84341B,,-179,2011-07-08 10:51:00,0.0,,United Kingdom,-0.0
559414,22855,,-4,2011-07-08 10:52:00,0.0,,United Kingdom,-0.0
559423,71143,,-14,2011-07-08 12:06:00,0.0,,United Kingdom,-0.0
559655,21166,?,-124,2011-07-11 12:57:00,0.0,,United Kingdom,-0.0
559792,21067,,-66,2011-07-12 12:31:00,0.0,,United Kingdom,-0.0
559943,21578,?,-251,2011-07-14 10:21:00,0.0,,United Kingdom,-0.0
560037,22242,,-34,2011-07-14 14:00:00,0.0,,United Kingdom,-0.0
560039,20713,wrongly marked. 23343 in box,-3100,2011-07-14 14:27:00,0.0,,United Kingdom,-0.0
560091,44236,,-10,2011-07-14 17:03:00,0.0,,United Kingdom,-0.0
560110,21673,,-40,2011-07-15 09:51:00,0.0,,United Kingdom,-0.0
560111,84874B,,-3,2011-07-15 09:52:00,0.0,,United Kingdom,-0.0
560112,21683,,-38,2011-07-15 09:52:00,0.0,,United Kingdom,-0.0
560113,21865,,-40,2011-07-15 09:52:00,0.0,,United Kingdom,-0.0
560114,75172,,-35,2011-07-15 09:53:00,0.0,,United Kingdom,-0.0
560213,10123C,,-18,2011-07-15 15:05:00,0.0,,United Kingdom,-0.0
560214,16162L,,-54,2011-07-15 15:07:00,0.0,,United Kingdom,-0.0
560215,16162M,,-84,2011-07-15 15:08:00,0.0,,United Kingdom,-0.0
560423,16169K,,-25,2011-07-18 15:15:00,0.0,,United Kingdom,-0.0
560424,21503,,-84,2011-07-18 15:15:00,0.0,,United Kingdom,-0.0
560425,81950B,,-23,2011-07-18 15:15:00,0.0,,United Kingdom,-0.0
560427,84629,,-2,2011-07-18 15:16:00,0.0,,United Kingdom,-0.0
560428,21634,,-169,2011-07-18 15:17:00,0.0,,United Kingdom,-0.0
560440,84029E,,-1,2011-07-18 16:36:00,0.0,,United Kingdom,-0.0
560583,17096,,-7,2011-07-19 15:31:00,0.0,,United Kingdom,-0.0
560600,18007,,-2834,2011-07-19 17:04:00,0.0,,United Kingdom,-0.0
560717,84576,damaged,-3,2011-07-20 13:28:00,0.0,,United Kingdom,-0.0
560719,84877A,,-21,2011-07-20 13:30:00,0.0,,United Kingdom,-0.0
560722,16049,,-31,2011-07-20 13:37:00,0.0,,United Kingdom,-0.0
560730,84797B,,-2,2011-07-20 14:53:00,0.0,,United Kingdom,-0.0
560737,84798B,,-109,2011-07-20 15:34:00,0.0,,United Kingdom,-0.0
560830,81953B,,-6,2011-07-21 12:03:00,0.0,,United Kingdom,-0.0
560831,81950V,,-1,2011-07-21 12:04:00,0.0,,United Kingdom,-0.0
560867,21891,,-21,2011-07-21 14:10:00,0.0,,United Kingdom,-0.0
560923,22777,,-14,2011-07-22 08:54:00,0.0,,United Kingdom,-0.0
560939,84907,,-3,2011-07-22 11:20:00,0.0,,United Kingdom,-0.0
560940,72127,,-53,2011-07-22 11:20:00,0.0,,United Kingdom,-0.0
560941,85230E,,-178,2011-07-22 11:21:00,0.0,,United Kingdom,-0.0
561086,15036,,-530,2011-07-25 09:32:00,0.0,,United Kingdom,-0.0
561103,85103,stock creditted wrongly,-32,2011-07-25 11:23:00,0.0,,United Kingdom,-0.0
561107,84763,,-5,2011-07-25 11:42:00,0.0,,United Kingdom,-0.0
561108,46775D,,-7,2011-07-25 11:43:00,0.0,,United Kingdom,-0.0
561110,85087,,-16,2011-07-25 11:44:00,0.0,,United Kingdom,-0.0
561249,DCGS0073,ebay,-4,2011-07-26 11:51:00,0.0,,United Kingdom,-0.0
561250,DCGS0071,,-2,2011-07-26 11:51:00,0.0,,United Kingdom,-0.0
561251,DCGS0070,,-8,2011-07-26 11:51:00,0.0,,United Kingdom,-0.0
561252,DCGS0069,ebay,-5,2011-07-26 11:52:00,0.0,,United Kingdom,-0.0
561253,DCGS0068,ebay,-10,2011-07-26 11:52:00,0.0,,United Kingdom,-0.0
561254,DCGS0067,ebay,-11,2011-07-26 11:52:00,0.0,,United Kingdom,-0.0
561255,DCGS0066P,,-3,2011-07-26 11:52:00,0.0,,United Kingdom,-0.0
561256,DCGS0003,ebay,-7,2011-07-26 11:53:00,0.0,,United Kingdom,-0.0
561326,21294,damaged,-227,2011-07-26 13:50:00,0.0,,United Kingdom,-0.0
561354,21792,,-8,2011-07-26 14:50:00,0.0,,United Kingdom,-0.0
561362,84415A,,-11,2011-07-26 15:41:00,0.0,,United Kingdom,-0.0
561364,84415B,,-4,2011-07-26 15:42:00,0.0,,United Kingdom,-0.0
561475,84584,,-3,2011-07-27 13:29:00,0.0,,United Kingdom,-0.0
561476,21839,,-36,2011-07-27 13:29:00,0.0,,United Kingdom,-0.0
561478,20954,,-2,2011-07-27 13:32:00,0.0,,United Kingdom,-0.0
561479,21594,,-1,2011-07-27 13:32:00,0.0,,United Kingdom,-0.0
561480,21858,,-12,2011-07-27 13:32:00,0.0,,United Kingdom,-0.0
561481,20684,,-27,2011-07-27 13:38:00,0.0,,United Kingdom,-0.0
561482,21432,,-2,2011-07-27 13:39:00,0.0,,United Kingdom,-0.0
561484,77081,,-39,2011-07-27 13:41:00,0.0,,United Kingdom,-0.0
561486,21765,,-2,2011-07-27 13:48:00,0.0,,United Kingdom,-0.0
561487,22168,,-1,2011-07-27 13:51:00,0.0,,United Kingdom,-0.0
561489,84905,,-2,2011-07-27 13:52:00,0.0,,United Kingdom,-0.0
561491,21781,,-2,2011-07-27 13:56:00,0.0,,United Kingdom,-0.0
561492,22528,,-1,2011-07-27 13:57:00,0.0,,United Kingdom,-0.0
561493,84761,,-11,2011-07-27 13:59:00,0.0,,United Kingdom,-0.0
561494,18097A,,-23,2011-07-27 14:04:00,0.0,,United Kingdom,-0.0
561496,17090D,,-10,2011-07-27 14:08:00,0.0,,United Kingdom,-0.0
561498,21610,,-14,2011-07-27 14:10:00,0.0,,United Kingdom,-0.0
561500,85040B,,-1,2011-07-27 14:12:00,0.0,,United Kingdom,-0.0
561501,21278,,-1,2011-07-27 14:13:00,0.0,,United Kingdom,-0.0
561503,22194,,-4,2011-07-27 14:14:00,0.0,,United Kingdom,-0.0
561504,21361,,-7,2011-07-27 14:15:00,0.0,,United Kingdom,-0.0
561505,84925D,,-12,2011-07-27 14:16:00,0.0,,United Kingdom,-0.0
561506,72051S,,-1,2011-07-27 14:18:00,0.0,,United Kingdom,-0.0
561523,20973,,-45,2011-07-27 17:38:00,0.0,,United Kingdom,-0.0
561524,16020C,,-2,2011-07-27 17:39:00,0.0,,United Kingdom,-0.0
561525,84466,,-1,2011-07-27 17:40:00,0.0,,United Kingdom,-0.0
561526,21051,,-2,2011-07-27 17:40:00,0.0,,United Kingdom,-0.0
561527,20666,,-5,2011-07-27 17:40:00,0.0,,United Kingdom,-0.0
561536,84927E,,-2,2011-07-28 09:58:00,0.0,,United Kingdom,-0.0
561538,84927D,,-1,2011-07-28 09:58:00,0.0,,United Kingdom,-0.0
561539,79026B,,-1,2011-07-28 10:08:00,0.0,,United Kingdom,-0.0
561540,84279B,,-1,2011-07-28 10:08:00,0.0,,United Kingdom,-0.0
561541,21658,,-1,2011-07-28 10:09:00,0.0,,United Kingdom,-0.0
561543,22202,,-1,2011-07-28 10:10:00,0.0,,United Kingdom,-0.0
561553,21392,,-29,2011-07-28 10:20:00,0.0,,United Kingdom,-0.0
561555,37477B,,-11,2011-07-28 10:21:00,0.0,,United Kingdom,-0.0
561557,37477C,,-31,2011-07-28 10:21:00,0.0,,United Kingdom,-0.0
561609,47589,,-1,2011-07-28 12:24:00,0.0,,United Kingdom,-0.0
561639,84799,,-346,2011-07-28 14:58:00,0.0,,United Kingdom,-0.0
561640,84802B,,-125,2011-07-28 14:58:00,0.0,,United Kingdom,-0.0
561663,22501,incorrectly put back into stock,-108,2011-07-28 16:40:00,0.0,,United Kingdom,-0.0
561668,44091A,,-2,2011-07-28 17:03:00,0.0,,United Kingdom,-0.0
561805,23284,,-15,2011-07-29 14:42:00,0.0,,United Kingdom,-0.0
561918,85127,,-6,2011-08-01 12:05:00,0.0,,United Kingdom,-0.0
561919,85017B,,-188,2011-08-01 12:08:00,0.0,,United Kingdom,-0.0
561920,84352,Damages/samples,-52,2011-08-01 12:10:00,0.0,,United Kingdom,-0.0
561921,22044,,-240,2011-08-01 12:11:00,0.0,,United Kingdom,-0.0
561924,22042,,-197,2011-08-01 12:27:00,0.0,,United Kingdom,-0.0
561927,22740,?,-1060,2011-08-01 12:49:00,0.0,,United Kingdom,-0.0
562164,21257,?,-94,2011-08-03 12:08:00,0.0,,United Kingdom,-0.0
562212,21187,,-97,2011-08-03 13:28:00,0.0,,United Kingdom,-0.0
562278,21391,Sold as 1 on dotcom,-342,2011-08-04 10:27:00,0.0,,United Kingdom,-0.0
562279,21391,,-26,2011-08-04 10:28:00,0.0,,United Kingdom,-0.0
562352,21735,damages,-59,2011-08-04 13:12:00,0.0,,United Kingdom,-0.0
562382,22927,?,-40,2011-08-04 15:36:00,0.0,,United Kingdom,-0.0
562383,22523,?,-90,2011-08-04 15:37:00,0.0,,United Kingdom,-0.0
562384,23175,,-44,2011-08-04 15:41:00,0.0,,United Kingdom,-0.0
562385,47559B,,-84,2011-08-04 15:42:00,0.0,,United Kingdom,-0.0
562386,84596L,,-21,2011-08-04 15:43:00,0.0,,United Kingdom,-0.0
562390,21246,,-92,2011-08-04 16:00:00,0.0,,United Kingdom,-0.0
562391,22854,,-40,2011-08-04 16:02:00,0.0,,United Kingdom,-0.0
562463,85152,,-6,2011-08-05 11:30:00,0.0,,United Kingdom,-0.0
562464,20701,,-24,2011-08-05 11:31:00,0.0,,United Kingdom,-0.0
562544,84920,,-9,2011-08-05 15:46:00,0.0,,United Kingdom,-0.0
562546,20694,?,-110,2011-08-05 15:46:00,0.0,,United Kingdom,-0.0
562547,21918,,-343,2011-08-05 15:49:00,0.0,,United Kingdom,-0.0
562548,23084,,-84,2011-08-05 16:00:00,0.0,,United Kingdom,-0.0
562653,21359,,-30,2011-08-08 13:35:00,0.0,,United Kingdom,-0.0
562785,21033,,-455,2011-08-09 13:32:00,0.0,,United Kingdom,-0.0
562855,84800M,,-124,2011-08-10 10:16:00,0.0,,United Kingdom,-0.0
563148,21033,,-37,2011-08-12 11:35:00,0.0,,United Kingdom,-0.0
563244,22740,,-36,2011-08-15 10:49:00,0.0,,United Kingdom,-0.0
563453,21033,taig adjust no stock,-24,2011-08-16 14:34:00,0.0,,United Kingdom,-0.0
563650,79163,,-156,2011-08-18 10:43:00,0.0,,United Kingdom,-0.0
563652,22461,,-36,2011-08-18 10:43:00,0.0,,United Kingdom,-0.0
563700,85106,,-553,2011-08-18 13:55:00,0.0,,United Kingdom,-0.0
563704,37342,,-66,2011-08-18 14:03:00,0.0,,United Kingdom,-0.0
563715,90120D,,-18,2011-08-18 16:08:00,0.0,,United Kingdom,-0.0
564667,23084,,-400,2011-08-26 15:08:00,0.0,,United Kingdom,-0.0
564914,85132C,damages,-109,2011-08-31 12:40:00,0.0,,United Kingdom,-0.0
565042,85185B,,-27,2011-08-31 17:01:00,0.0,,United Kingdom,-0.0
565045,21670,,-115,2011-08-31 17:03:00,0.0,,United Kingdom,-0.0
565046,22606,,-49,2011-08-31 17:04:00,0.0,,United Kingdom,-0.0
565048,84976,,-66,2011-08-31 17:06:00,0.0,,United Kingdom,-0.0
565049,21907,,-77,2011-08-31 17:09:00,0.0,,United Kingdom,-0.0
565052,21179,,-60,2011-08-31 17:11:00,0.0,,United Kingdom,-0.0
565055,21172,,-10,2011-08-31 17:11:00,0.0,,United Kingdom,-0.0
565057,82551,,-110,2011-08-31 17:12:00,0.0,,United Kingdom,-0.0
565060,21165,,-46,2011-08-31 17:15:00,0.0,,United Kingdom,-0.0
565063,21175,,-18,2011-08-31 17:15:00,0.0,,United Kingdom,-0.0
565069,20665,,-49,2011-08-31 17:18:00,0.0,,United Kingdom,-0.0
565071,84754,,-242,2011-08-31 17:21:00,0.0,,United Kingdom,-0.0
565072,21820,,-210,2011-08-31 17:22:00,0.0,,United Kingdom,-0.0
565275,90209C,,-72,2011-09-02 11:08:00,0.0,,United Kingdom,-0.0
565296,84929,code mix up? 84930,-967,2011-09-02 12:04:00,0.0,,United Kingdom,-0.0
565297,84877D,?,-203,2011-09-02 12:06:00,0.0,,United Kingdom,-0.0
565302,21682,?display?,-156,2011-09-02 12:16:00,0.0,,United Kingdom,-0.0
565304,16259,,-3167,2011-09-02 12:18:00,0.0,,United Kingdom,-0.0
565306,21830,sold as 1,-252,2011-09-02 12:20:00,0.0,,United Kingdom,-0.0
565307,21830,?,-443,2011-09-02 12:20:00,0.0,,United Kingdom,-0.0
565308,21829,sold as 1,-432,2011-09-02 12:22:00,0.0,,United Kingdom,-0.0
565310,21829,?missing,-1897,2011-09-02 12:26:00,0.0,,United Kingdom,-0.0
565314,84660C,,-21,2011-09-02 12:43:00,0.0,,United Kingdom,-0.0
565370,82494L,crushed ctn,-33,2011-09-02 15:04:00,0.0,,United Kingdom,-0.0
565371,82483,crushed,-13,2011-09-02 15:04:00,0.0,,United Kingdom,-0.0
565385,22435,?missing,-434,2011-09-02 15:46:00,0.0,,United Kingdom,-0.0
565389,47343A,,-16,2011-09-02 16:19:00,0.0,,United Kingdom,-0.0
565935,23064,Crushed,-8,2011-09-08 10:46:00,0.0,,United Kingdom,-0.0
565938,23066,,-13,2011-09-08 10:54:00,0.0,,United Kingdom,-0.0
566066,15060B,,-52,2011-09-08 16:36:00,0.0,,United Kingdom,-0.0
566067,20686,,-95,2011-09-08 16:36:00,0.0,,United Kingdom,-0.0
566068,22268,,-86,2011-09-08 16:37:00,0.0,,United Kingdom,-0.0
566121,23306,,-682,2011-09-09 10:56:00,0.0,,United Kingdom,-0.0
566122,23084,temp adjustment,-484,2011-09-09 10:57:00,0.0,,United Kingdom,-0.0
566449,20856,??,-140,2011-09-12 16:07:00,0.0,,United Kingdom,-0.0
566573,22823,test,-22,2011-09-13 13:10:00,0.0,,United Kingdom,-0.0
566710,16207B,,-4,2011-09-14 12:03:00,0.0,,United Kingdom,-0.0
566711,21578,,-31,2011-09-14 12:03:00,0.0,,United Kingdom,-0.0
566712,22030,??,-635,2011-09-14 12:04:00,0.0,,United Kingdom,-0.0
566763,84708B,,-5,2011-09-14 17:48:00,0.0,,United Kingdom,-0.0
566764,23065,,-13,2011-09-14 17:49:00,0.0,,United Kingdom,-0.0
566765,22244,,-9,2011-09-14 17:50:00,0.0,,United Kingdom,-0.0
566766,21311,,-117,2011-09-14 17:51:00,0.0,,United Kingdom,-0.0
566767,20977,,-188,2011-09-14 17:52:00,0.0,,United Kingdom,-0.0
566768,16045,,-3667,2011-09-14 17:53:00,0.0,,United Kingdom,-0.0
566977,48173C,,-54,2011-09-16 09:47:00,0.0,,United Kingdom,-0.0
567057,84725,,-8,2011-09-16 11:39:00,0.0,,United Kingdom,-0.0
567058,22453,,-12,2011-09-16 11:40:00,0.0,,United Kingdom,-0.0
567059,22452,,-63,2011-09-16 11:41:00,0.0,,United Kingdom,-0.0
567060,22445,,-62,2011-09-16 11:41:00,0.0,,United Kingdom,-0.0
567061,84877B,,-27,2011-09-16 11:42:00,0.0,,United Kingdom,-0.0
567063,23135,,-27,2011-09-16 11:50:00,0.0,,United Kingdom,-0.0
567113,85215,Damaged,-29,2011-09-16 13:39:00,0.0,,United Kingdom,-0.0
567125,21246,damaged,-2,2011-09-16 13:49:00,0.0,,United Kingdom,-0.0
567127,85230E,Damaged,-48,2011-09-16 14:01:00,0.0,,United Kingdom,-0.0
567132,21830,OOPS ! adjustment,-384,2011-09-16 14:14:00,0.0,,United Kingdom,-0.0
567143,21179,damaged,-14,2011-09-16 15:02:00,0.0,,United Kingdom,-0.0
567149,35607B,thrown away,-9,2011-09-16 15:29:00,0.0,,United Kingdom,-0.0
567150,35817P,thrown away,-44,2011-09-16 15:29:00,0.0,,United Kingdom,-0.0
567363,23028,,-49,2011-09-19 16:58:00,0.0,,United Kingdom,-0.0
567364,22925,,-20,2011-09-19 16:58:00,0.0,,United Kingdom,-0.0
567366,21174,,-138,2011-09-19 16:59:00,0.0,,United Kingdom,-0.0
567367,17012A,,-86,2011-09-19 17:15:00,0.0,,United Kingdom,-0.0
567629,40016,?,-752,2011-09-21 13:21:00,0.0,,United Kingdom,-0.0
567645,21447,,-53,2011-09-21 14:27:00,0.0,,United Kingdom,-0.0
567693,85199L,?,-250,2011-09-21 17:26:00,0.0,,United Kingdom,-0.0
567694,22665,,-24,2011-09-21 17:30:00,0.0,,United Kingdom,-0.0
567695,22688,,-42,2011-09-21 17:31:00,0.0,,United Kingdom,-0.0
567696,23091,,-15,2011-09-21 17:32:00,0.0,,United Kingdom,-0.0
567719,20980,,-7,2011-09-22 10:32:00,0.0,,United Kingdom,-0.0
567861,35597A,,-14,2011-09-22 14:01:00,0.0,,United Kingdom,-0.0
567862,35591T,,-4,2011-09-22 14:02:00,0.0,,United Kingdom,-0.0
567918,79163,damaged,-1,2011-09-22 17:20:00,0.0,,United Kingdom,-0.0
567921,21089,damaged,-7,2011-09-22 17:24:00,0.0,,United Kingdom,-0.0
567923,37343,damaged,-2,2011-09-22 17:24:00,0.0,,United Kingdom,-0.0
567925,84876D,damaged,-2,2011-09-22 17:26:00,0.0,,United Kingdom,-0.0
567927,21654,Damaged,-3,2011-09-22 17:28:00,0.0,,United Kingdom,-0.0
567931,84563B,damaged,-11,2011-09-22 17:38:00,0.0,,United Kingdom,-0.0
567932,85213,,-12,2011-09-22 17:39:00,0.0,,United Kingdom,-0.0
567933,84422,Dagamed,-30,2011-09-22 17:49:00,0.0,,United Kingdom,-0.0
568052,90209C,,-3,2011-09-23 12:42:00,0.0,,United Kingdom,-0.0
568079,85197,,-1,2011-09-23 14:35:00,0.0,,United Kingdom,-0.0
568080,44236,,-2,2011-09-23 14:35:00,0.0,,United Kingdom,-0.0
568081,84663A,,-9,2011-09-23 14:36:00,0.0,,United Kingdom,-0.0
568084,84927A,,-7,2011-09-23 14:38:00,0.0,,United Kingdom,-0.0
568087,85049D,,-8,2011-09-23 14:40:00,0.0,,United Kingdom,-0.0
568088,21641,,-49,2011-09-23 14:40:00,0.0,,United Kingdom,-0.0
568089,22245,,-37,2011-09-23 14:41:00,0.0,,United Kingdom,-0.0
568090,20793,,-5,2011-09-23 14:41:00,0.0,,United Kingdom,-0.0
568091,85211,,-3,2011-09-23 14:41:00,0.0,,United Kingdom,-0.0
568093,20773,,-9,2011-09-23 14:42:00,0.0,,United Kingdom,-0.0
568233,21586,,-147,2011-09-26 11:37:00,0.0,,United Kingdom,-0.0
568302,20700,?,-121,2011-09-26 12:46:00,0.0,,United Kingdom,-0.0
568371,22687,,-41,2011-09-26 16:48:00,0.0,,United Kingdom,-0.0
568372,90082D,,-19,2011-09-26 16:54:00,0.0,,United Kingdom,-0.0
