Field_ID,Elevation,Rainfall,Min_temperature_C,Max_temperature_C,pH,Pollution_level,Plot_size,Annual_yield,Crop_type
736,742.2018,1102.0,-3.6,28.1,6.1616554,0.39410317,4.2,2.010582,wheat
4908,545.51526,1147.1,-5.3,30.8,6.370409,0.8866749,6.8,3.0334718,maize
3001,744.6239,1410.9,-3.2,27.5,3.8707635,0.019969547,1.9,1.166547,tea
2560,678.26263,452.3,-4.7,29.8,5.274673,0.17987394,2.9,1.7316556,potato
4368,748.4684,1900.2,-2.8,30.7,4.1991997,0.121024586,4.9,3.8061907,tea
3608,645.7964,949.8,-4.6,31.8,6.5096726,0.8263825,2.9,1.1196837,wheat
3095,793.05676,2200.0,-2.1,30.6,4.685562,0.36135867,4.2,2.8043864,tea
1357,302.72388,1644.2,-7.1,33.2,6.374191,1.5824127e-06,0.8,0.41419065,wheat
3366,786.9622,1188.4,-3.1,32.4,5.683931,0.85979176,4.4,0.817992,coffee
4006,513.4353,1111.2,-5.6,29.5,5.6045437,0.56843734,13.9,7.5277014,potato
3758,488.64987,1073.2,-5.9,28.8,5.115235,0.76950276,3.1,1.1737274,wheat
1890,558.34357,1987.9,-4.4,31.2,5.972876,0.043940444,1.3,0.70932007,coffee
1308,671.6328,714.2,-4.5,30.3,6.5368814,0.45176166,3.2,1.5586594,maize
2473,864.81085,816.3,-2.7,30.5,5.383644,0.011656134,1.3,0.8383265,potato
3010,825.44525,570.1,-3.3,29.3,6.3570223,0.2541376,2.4,1.3318044,potato
811,742.3673,1114.9,-3.5,29.4,6.0445695,0.48379534,4.6,2.0193763,wheat
2705,328.88544,1600.6,-6.9,32.9,5.570135,1.7259285e-06,3.1,1.312311,banana
4425,759.5778,431.1,-4.7,30.7,5.256332,0.22734164,0.6,0.35945487,potato
3668,695.4833,1733.4,-3.4,30.2,4.9871645,0.11963538,3.5,1.391589,cassava
861,880.06445,1091.7,-2.3,30.0,5.9597397,0.4115608,5.5,1.8244506,coffee
3798,453.6967,1313.8,-5.9,34.3,4.093761,8.533468e-10,6.9,2.4881628,cassava
1644,405.7907,1715.6,-6.1,33.1,5.879333,0.07244991,4.6,2.3829505,coffee
1762,441.1946,1550.0,-5.9,33.0,6.0003004,0.041370016,2.9,1.34426,banana
610,652.4048,542.0,-4.9,32.2,5.026687,0.4478517,3.2,1.7238368,potato
2885,149.14777,1545.6,-8.7,32.6,6.8304987,0.00067666493,0.8,0.38579878,rice
3395,868.26294,677.6,-2.8,26.3,5.591259,0.1875297,2.8,1.6899815,potato
2526,788.76544,2046.2,-2.3,29.0,3.8073,0.23153685,0.8,0.50024563,tea
2820,542.57446,1606.9,-4.9,31.5,5.497671,0.124690115,1.6,0.73137724,banana
1205,690.9264,972.8,-4.0,30.2,5.317228,0.01763055,1.2,0.7112474,potato
1692,604.8694,544.6,-5.3,31.8,5.2978787,0.033218294,4.5,3.1320014,potato
150,677.46655,939.7,-4.3,30.8,4.595286,0.21817368,1.3,0.60742444,cassava
1584,404.04434,1665.1,-6.1,31.6,5.6650677,0.082156084,4.2,2.6689618,rice
772,733.28033,1942.7,-2.9,31.1,4.8452992,0.28142217,2.4,1.9286534,tea
3518,518.2541,402.4,-6.2,29.8,5.6891336,0.03870873,4.6,2.9601068,wheat
3182,834.3819,974.0,-2.8,32.3,4.98388,0.3334076,0.5,0.26496354,cassava
1894,533.1519,1132.4,-5.4,31.8,4.849785,0.84679544,3.1,1.4418627,cassava
3397,521.4868,263.0,-6.3,34.2,5.2692814,0.19406624,3.7,2.0679314,wheat
5479,798.69025,2289.6,-2.0,29.6,4.4658804,0.28166077,1.5,0.97888404,tea
5154,235.27606,1660.4,-7.7,32.2,7.2610226,0.023131514,9.5,3.0682278,banana
1309,465.52103,524.3,-6.6,33.3,5.2860746,0.0011446225,1.1,0.62399656,maize
3936,694.9141,1249.0,-3.8,30.2,4.8900404,0.15265891,10.2,4.3608017,cassava
3081,556.151,1886.7,-4.5,30.5,7.081365,0.12790371,2.9,1.3591415,banana
5128,475.0221,553.8,-6.5,31.9,5.952329,0.0010216478,6.5,4.5244417,wheat
2739,649.6336,569.5,-4.9,31.1,5.2783356,0.24914864,2.8,1.678941,potato
3809,664.9121,1341.2,-4.0,32.0,4.2119555,0.17178364,1.7,1.1678134,tea
1895,534.4094,1165.0,-5.4,30.3,5.65326,0.46627533,0.9,0.5297845,cassava
809,796.16956,1628.2,-2.6,30.8,3.8864794,0.25762978,0.8,0.49532336,tea
4099,842.6027,1791.1,-2.0,27.0,5.033146,0.1738163,1.9,1.488605,tea
3002,732.22095,1359.3,-3.4,29.2,4.943417,0.98626614,2.1,0.77499604,cassava
2414,496.8284,585.7,-6.3,30.6,5.889732,0.34871894,3.0,1.870569,potato
1001,835.1417,2241.7,-1.7,31.8,5.8119802,0.36574447,11.2,7.3580885,coffee
4823,882.42694,666.6,-2.7,29.0,5.218792,0.24732107,1.3,0.6555485,wheat
1655,456.95206,305.8,-6.9,32.9,6.7149444,0.009774636,4.6,3.1764038,wheat
5182,544.09674,1778.7,-4.8,30.5,6.6623354,0.26025447,1.3,0.60591173,coffee
3377,915.24835,671.8,-2.4,28.6,4.7718306,0.20530221,9.5,4.683095,wheat
5462,692.89764,1635.3,-3.5,30.9,5.421343,0.10889801,1.6,0.8439608,coffee
4941,649.54486,1204.7,-4.3,31.4,5.639464,0.053189352,10.5,4.99365,wheat
3093,373.4702,1345.2,-7.0,33.0,6.526089,0.013026812,0.9,0.50069684,wheat
2658,637.128,552.2,-5.0,33.1,6.254732,0.2918585,4.4,2.3261998,potato
4396,563.6258,1176.5,-5.1,31.8,5.9109583,0.23386575,9.1,5.5102396,wheat
4739,820.5373,568.3,-3.3,30.6,5.758864,0.30422068,1.7,0.89836425,wheat
3384,783.62384,1270.4,-3.0,30.0,4.1793566,0.04096454,1.0,0.62212974,tea
299,488.46014,660.9,-6.3,29.0,5.5498705,0.113646016,3.1,1.9603803,wheat
4833,600.44226,1725.1,-4.3,27.6,5.947768,0.054954927,4.1,1.9545387,coffee
3298,579.29047,1616.5,-4.5,30.4,5.571536,0.041006867,1.8,0.7733484,coffee
2044,614.04517,1424.0,-4.5,30.8,4.546287,0.010222367,5.8,2.272809,cassava
5338,654.70026,1478.0,-4.1,31.0,5.9892464,1.0888664e-09,4.9,2.8901346,coffee
774,892.56995,730.8,-2.5,28.6,5.025903,0.2274236,0.5,0.22065265,tea
3644,768.6372,1651.9,-2.8,30.7,4.67646,0.25412452,1.3,0.9759343,tea
3648,652.38617,1228.7,-4.3,32.6,4.469534,0.028597746,4.5,1.8608122,cassava
394,964.7261,810.8,-1.8,25.1,4.833091,0.22335525,1.2,0.6318639,potato
4021,275.44778,1381.5,-7.7,34.5,6.7243485,3.9435187e-07,0.7,0.38208744,rice
2811,592.2369,805.8,-5.2,31.6,6.4539413,0.4589863,14.0,8.994376,wheat
5471,591.8603,1117.5,-4.9,31.9,5.7546234,0.9394954,1.1,0.6079965,cassava
3628,643.0375,1905.3,-3.8,28.7,4.3734074,0.1466047,14.9,12.695224,tea
5550,780.1865,1415.6,-2.9,31.6,5.5031433,0.9829733,4.2,1.7870904,cassava
2320,382.3007,1621.2,-6.4,33.7,6.9482656,0.2519206,6.3,3.3084698,rice
1,674.3341,1450.7,-3.9,30.6,5.6766477,0.39968377,2.2,1.0698649,cassava
4981,290.23718,1722.2,-7.1,36.3,6.936858,0.03174778,1.3,0.64042324,rice
3246,402.73782,1691.8,-6.0,33.6,7.1045423,0.08310678,2.9,1.3843715,wheat
5280,689.5241,2057.8,-3.2,27.4,4.0164165,0.27583566,7.6,5.26115,tea
3013,683.98364,1097.3,-4.1,28.7,5.0160046,0.06998975,1.4,0.7387337,cassava
3635,402.46393,1323.5,-6.4,32.4,4.528965,8.449265e-10,2.2,0.8737013,wheat
746,556.82324,318.7,-6.0,33.1,4.689118,0.16763698,1.9,0.87926376,cassava
1559,462.1641,567.9,-6.6,33.6,5.9591427,0.016827818,5.0,3.4779932,wheat
5115,353.78918,746.7,-7.4,34.1,5.47378,0.82947147,1.6,0.85709286,potato
3688,665.9768,1304.6,-4.1,28.9,5.59421,0.10803825,2.5,1.2295071,wheat
2400,656.34314,2039.1,-3.5,30.4,4.6509643,0.34216848,6.9,5.4081683,tea
2680,462.4821,1532.9,-5.7,34.3,5.2437754,0.008150322,2.0,1.300074,rice
201,684.0361,846.3,-4.3,29.3,6.359657,0.3228098,2.4,0.9668885,coffee
1776,763.6319,1298.0,-3.2,30.6,5.0192657,0.052627012,1.0,0.4988179,cassava
3650,466.03015,1350.4,-5.8,29.9,4.6850743,0.04426105,2.4,0.9527682,cassava
2204,382.79706,390.8,-7.5,30.2,5.4348016,0.01462346,1.0,0.6509094,potato
2622,1003.9437,884.2,-1.4,30.1,6.335477,0.21369226,0.8,0.48221335,wheat
3749,780.60345,627.1,-3.6,27.9,5.138054,0.25147077,11.8,7.193388,potato
4176,733.92444,1140.8,-3.6,30.5,5.8735485,0.7526812,3.5,1.7959003,cassava
2241,380.95517,1821.4,-6.2,34.1,6.6041346,0.024524054,7.8,4.268528,coffee
3137,714.4153,603.2,-4.3,31.9,6.629216,0.15745118,3.6,1.8882245,potato
2741,682.68744,1250.1,-4.0,29.2,5.348699,0.9737032,11.9,4.845027,cassava
2898,502.5354,1723.1,-5.2,32.5,5.3162465,0.2243167,0.9,0.39292073,banana
2139,850.97943,593.4,-3.0,26.9,4.3295274,0.29366916,4.3,2.1575792,potato
1337,271.80704,1524.9,-7.4,34.4,7.039491,2.7677263e-06,0.6,0.19129767,banana
2589,760.5685,548.4,-3.9,31.1,6.6651225,0.3225907,2.3,1.3157594,wheat
2652,663.87366,1512.8,-3.9,28.9,5.5717945,0.03201714,1.2,0.64049035,banana
1987,907.5278,862.6,-2.3,27.4,6.2260733,0.20410062,3.3,1.9860134,maize
457,557.13904,359.5,-5.9,31.1,6.779034,0.14039569,2.3,1.5968904,wheat
5220,664.15485,1300.3,-4.1,31.5,5.4317966,0.8243695,2.9,0.8550683,wheat
2917,773.8458,1757.2,-2.7,29.9,5.149648,0.17314528,0.6,0.48176977,tea
3970,771.73883,636.3,-3.7,26.6,5.560836,0.03746463,2.9,1.5615596,wheat
5523,890.62494,739.4,-2.5,27.4,5.992628,0.08265863,1.9,1.126636,wheat
516,765.86505,2143.3,-2.4,29.4,5.481932,0.34701782,10.2,7.0219474,tea
3896,731.8535,1058.9,-3.7,30.8,5.943642,0.28994823,2.6,1.497251,cassava
1981,641.0741,931.5,-4.6,32.8,6.241,0.7957961,3.3,0.7423068,coffee
3067,350.75995,1828.4,-6.4,32.6,6.8632183,0.18588513,0.9,0.42512655,wheat
4798,742.5706,522.9,-4.1,28.9,5.4626245,0.30762058,1.3,0.7870977,potato
518,566.58417,395.9,-5.8,28.8,5.327718,0.082153924,1.2,0.6541457,maize
5349,739.73804,1137.7,-3.5,28.6,6.2472467,0.75356245,5.3,2.5600865,cassava
1225,710.2537,1351.2,-3.6,30.3,5.141797,0.09854774,14.0,6.4955497,banana
1778,744.1289,1147.2,-3.5,30.6,5.136545,0.7492164,3.3,1.5455079,cassava
3221,628.83716,758.9,-4.9,27.5,6.0120535,0.09851302,13.4,8.677566,potato
2032,747.0152,1123.9,-3.5,30.4,5.2953396,0.8588802,3.3,1.582973,cassava
3508,818.6147,935.3,-3.0,27.1,5.4317155,0.3708545,4.6,2.6279461,potato
4627,550.1966,1140.7,-5.3,30.4,6.5517473,0.895421,4.2,1.2351608,coffee
4430,511.19476,1080.2,-5.7,30.7,5.333433,0.5188072,14.0,7.7143135,potato
3483,244.87619,1658.1,-7.6,31.9,5.655288,0.0143432105,1.0,0.42595032,banana
1558,287.79498,1674.8,-7.2,33.3,6.16657,0.0039659315,9.4,5.528191,rice
4325,35.910797,1451.0,-9.7,33.9,7.0483494,0.00044281897,1.1,0.57484233,wheat
222,303.12317,1575.9,-7.0,34.1,4.489177,1.0302824e-06,10.4,5.668775,rice
5521,553.6154,1575.5,-4.8,34.2,7.0069056,0.016760392,2.4,1.2725184,wheat
4636,599.9333,1057.2,-4.9,30.9,5.2513084,0.91249025,3.4,1.8081335,cassava
1029,862.4117,1448.1,-2.1,28.5,5.8881764,0.10107354,10.7,5.616641,coffee
1646,826.87244,577.8,-3.3,31.4,5.395202,0.21615155,9.6,4.5917277,maize
3213,876.5679,628.6,-2.8,31.3,4.942464,0.2600013,4.0,2.2218485,potato
2331,689.5185,1227.4,-3.9,27.3,5.9844427,0.7528224,9.4,3.4199307,coffee
1667,696.6943,1254.1,-3.8,29.1,4.878624,0.03691463,4.5,2.043026,cassava
1395,764.198,1379.1,-3.1,29.7,5.487419,0.39392278,2.8,1.3121223,cassava
2263,382.28094,384.7,-7.5,34.7,6.753916,0.008296942,3.8,2.0124612,potato
1623,552.1661,662.1,-5.7,32.9,4.935412,0.045442045,1.9,1.2334031,potato
2111,238.06976,1605.4,-7.7,33.5,5.690478,0.00020439914,1.4,0.8042398,rice
4458,688.5441,1458.3,-3.7,30.2,4.9948545,0.07986806,3.4,2.6027408,tea
100,711.88837,1046.3,-3.9,31.4,6.5860343,0.069158465,5.2,2.6214058,maize
4820,718.3224,1177.7,-3.7,30.2,6.4187226,0.048444703,3.7,2.028431,wheat
233,513.3883,1460.1,-5.3,30.0,7.054966,0.0090598045,1.2,0.63389266,wheat
4281,611.1796,1064.8,-4.8,31.4,4.7263474,0.85465777,0.9,0.42521986,cassava
5454,605.9938,1717.5,-4.0,30.9,5.706853,0.074170224,1.8,0.81744385,coffee
1004,666.0735,1356.8,-4.0,32.1,4.165406,0.017321467,4.0,1.4296451,cassava
4086,722.346,787.5,-4.1,33.0,5.2500396,0.38675696,4.1,2.3112767,potato
4395,541.22723,1143.3,-5.3,29.9,5.482079,0.8751286,1.1,0.4331362,wheat
171,611.71234,1288.5,-4.6,30.8,5.9663825,0.018771904,0.6,0.25734928,coffee
1235,697.21985,1111.0,-4.0,30.2,6.7314315,0.060756076,3.0,1.4425896,maize
3912,777.2815,537.2,-3.7,29.6,5.6548095,0.21169285,5.0,2.613708,wheat
3916,580.6854,586.6,-5.5,30.7,5.9144535,0.4105327,2.4,1.4975712,potato
2557,805.8681,969.1,-3.1,29.0,6.0693192,0.28794178,2.7,1.410542,wheat
4874,226.12839,1656.6,-7.8,34.8,6.697051,0.014179209,5.3,2.0575566,banana
4226,413.29172,1350.3,-6.3,32.7,5.886442,1.694329e-09,2.2,1.1336561,wheat
3247,691.56195,1091.7,-4.0,31.0,4.8827815,0.067059316,3.3,1.6921586,cassava
3829,407.45773,1434.1,-6.3,32.8,6.5751896,0.070698276,4.0,2.1883812,wheat
2172,673.45447,1350.7,-4.0,28.7,4.279849,0.11037362,3.4,2.3868017,tea
3335,436.06183,1356.9,-6.2,32.9,5.784866,2.6777824e-09,4.1,2.0707135,wheat
2296,494.71408,1107.3,-5.8,31.9,6.3523192,0.735172,1.6,0.74727577,maize
1980,556.42474,1159.2,-5.4,32.5,5.457549,0.40985247,0.6,0.3037409,wheat
2091,704.8442,1193.8,-3.8,30.6,5.148977,0.3721612,3.6,1.8052702,cassava
677,528.3222,1680.7,-5.0,28.9,7.465094,0.022659076,4.7,1.7812765,banana
1940,719.83154,2153.6,-2.7,30.9,4.702919,0.3164202,4.7,3.4318144,tea
3573,440.56638,1724.7,-5.7,32.0,5.534609,0.17442079,8.8,3.9261823,cassava
298,731.3761,954.7,-3.9,32.4,5.9813466,0.15808459,1.5,0.8851754,cassava
621,302.74683,1713.6,-7.0,34.1,6.10864,0.008480281,2.4,1.4114517,rice
4149,626.6347,948.2,-4.7,28.5,5.053908,0.8295255,3.9,1.9913275,potato
1266,684.1374,1399.1,-3.8,30.3,4.198933,0.7724583,0.8,0.3894201,tea
4696,612.94806,806.6,-4.9,30.5,6.2012396,0.46800518,1.7,1.0713971,wheat
2927,94.56546,1508.8,-9.1,34.0,5.4803834,0.00031314956,0.8,0.3310508,banana
2864,381.30374,1424.7,-6.5,31.5,6.5412087,0.019076701,1.4,0.7693221,wheat
3084,617.87787,1429.5,-4.3,31.6,4.768909,1.8423373e-09,9.7,4.3273225,banana
4729,590.7398,1099.5,-4.9,28.2,5.3306766,0.92664045,3.6,1.7907187,potato
168,794.1614,1957.9,-2.3,30.0,4.3667254,0.13937128,10.9,8.249933,tea
1354,482.28427,646.3,-6.3,33.8,5.0097156,0.11678643,2.4,1.3296504,maize
4992,496.29315,1005.0,-5.9,31.5,6.748926,0.7734524,3.4,1.7308544,wheat
1567,802.2735,749.7,-3.3,29.4,6.650318,0.37059787,3.4,1.8793072,wheat
5553,312.32318,1653.5,-6.9,33.8,6.809516,0.0007282845,1.4,0.5362609,banana
1111,820.7513,1279.2,-2.7,28.1,5.8409615,0.12783669,3.9,2.011716,coffee
4324,661.81024,2055.8,-3.4,30.9,5.6637006,0.37972477,0.6,0.34680152,banana
4018,547.81354,1754.7,-4.9,32.6,5.9843397,0.13955738,1.9,0.9278232,coffee
1690,757.0773,512.1,-4.0,32.1,6.3705506,0.30717263,5.7,3.006746,maize
1832,485.2369,2001.5,-4.9,31.1,6.7197404,0.03277691,1.4,0.72076285,wheat
1677,459.57996,1372.5,-5.9,33.4,7.4569736,2.3870865e-09,3.9,1.4355965,cassava
4969,683.5276,862.3,-4.3,28.4,5.172685,0.38061193,4.6,2.493466,potato
2904,636.2264,610.7,-5.0,31.0,6.7837224,0.19586818,11.9,8.699799,wheat
2306,523.98615,436.3,-6.1,30.7,6.0941753,0.06272932,2.0,1.2479357,potato
660,699.37494,1295.8,-3.8,29.1,5.3017473,0.9027986,1.7,0.7026609,cassava
2270,743.231,1136.1,-3.5,31.5,4.81009,0.39740095,6.3,2.956202,cassava
3104,646.93695,1219.8,-4.6,32.7,4.2318244,0.030596156,0.7,0.48408747,tea
571,568.33435,827.6,-5.4,31.9,6.095771,0.09346222,4.9,3.3931458,wheat
4349,656.7597,1427.2,-4.0,30.1,4.361499,0.35761565,1.0,0.68928343,tea
4839,315.7669,1545.0,-7.1,32.9,6.7410016,2.1584792e-06,2.7,0.9988168,banana
2870,742.6182,2159.5,-2.5,31.2,5.599403,0.38101214,4.9,2.8323145,banana
2596,657.79865,525.4,-4.8,32.3,6.488335,0.119437076,3.0,1.6131878,maize
3050,748.9912,980.6,-3.6,28.1,6.414385,0.63276464,5.5,2.280486,maize
2107,533.1033,1101.5,-5.5,34.7,5.520297,0.53684443,4.0,1.9131517,wheat
53,379.92014,1492.5,-6.5,33.0,5.9154572,0.065065205,2.9,1.4338167,wheat
5297,833.5751,664.4,-3.1,30.5,5.355705,0.23125772,1.0,0.48590824,maize
1942,638.0151,943.2,-4.6,32.5,5.483122,0.32052547,5.3,2.915601,potato
680,633.83014,630.8,-5.0,31.7,5.171343,0.059334464,2.0,1.2621739,wheat
3243,463.1196,1949.4,-5.3,32.9,6.2651277,0.023665734,10.3,5.9411874,banana
4632,429.99054,1589.5,-6.0,32.8,7.1200795,7.122235e-08,2.8,1.0127629,banana
2105,398.82346,1723.2,-6.2,30.4,6.4222655,0.08404065,4.1,2.1337938,wheat
2714,736.4528,811.9,-3.9,28.8,6.1582108,0.3163996,3.6,1.907704,potato
2990,923.0551,848.7,-2.1,31.0,4.5631437,0.024050154,0.7,0.29965755,tea
2551,770.5153,1716.6,-2.7,28.5,4.1168876,0.1060529,1.2,0.8637228,tea
1765,549.621,567.2,-5.8,31.9,6.3832436,0.25237542,1.2,0.78384656,maize
3614,610.88635,642.4,-5.2,28.4,5.714769,0.07479998,12.8,8.873741,potato
3282,639.518,513.7,-5.0,32.5,4.848767,0.31252906,2.4,0.98392195,wheat
2328,865.98645,612.8,-2.9,27.5,5.384208,0.28312913,1.0,0.57882804,potato
1852,760.1133,520.2,-3.9,30.1,6.0403385,0.2537782,0.7,0.39083365,wheat
432,687.02423,1958.4,-3.3,30.5,4.029574,0.2026433,4.0,2.9750702,tea
2390,483.99173,1260.8,-5.8,32.3,4.681827,0.0719827,3.5,1.3280267,banana
4189,677.217,1860.5,-3.5,29.2,4.8274274,0.1335545,4.2,3.7341769,tea
4529,729.65045,1954.7,-2.9,28.4,5.988052,0.14484106,4.7,3.0089626,coffee
2200,710.70355,856.8,-4.1,29.5,5.1833773,0.36968294,3.0,1.6501852,potato
614,747.9583,483.6,-4.1,31.3,5.58319,0.22534631,1.6,0.79765105,wheat
2079,533.1266,1272.4,-5.3,31.4,5.680326,0.061819732,3.7,1.5856546,banana
2601,551.7207,772.3,-5.6,31.6,5.4155083,0.037564572,1.8,1.2148278,potato
3968,823.5654,2260.4,-1.8,29.1,4.7721453,0.3884633,4.2,2.6552455,tea
4781,743.63727,496.8,-4.1,30.0,6.2237577,0.3077658,1.3,0.72548646,wheat
4971,678.9581,1047.2,-4.2,32.5,5.6107197,0.06533142,3.8,1.7917048,wheat
3293,494.54166,1769.4,-5.2,32.9,6.5301356,0.045898456,2.6,1.3303553,coffee
1986,502.42432,1298.2,-5.6,32.9,4.323921,0.026205918,10.7,4.012352,cassava
4947,394.1583,1710.9,-6.2,33.2,6.301908,1.8113617e-06,3.1,1.4816831,banana
2222,663.06067,671.6,-4.7,32.3,4.8967266,0.2538036,2.6,1.4437577,potato
4419,799.6927,2138.0,-2.1,29.9,5.7169023,0.24456902,4.1,2.648633,coffee
2562,620.0697,1109.2,-4.7,32.6,6.180204,0.18244956,1.8,0.8665657,coffee
5437,641.83685,393.5,-5.1,31.7,5.7466555,0.21599272,3.3,1.6208417,wheat
3683,897.8323,1111.5,-2.1,29.2,5.935517,0.41073832,3.6,1.045345,coffee
1715,909.11694,721.2,-2.4,29.2,6.006456,0.22675933,4.1,2.525218,maize
2758,705.00116,2128.3,-3.0,30.7,3.742747,0.22380066,1.6,1.0182852,tea
2909,691.87714,517.7,-4.5,31.4,5.0355144,0.4198315,4.5,2.4637334,potato
3420,470.54382,1823.2,-5.4,33.5,5.443111,0.05472541,1.7,0.7720133,cassava
814,735.25323,2084.8,-2.7,32.0,4.748788,0.3096823,6.0,4.4702387,tea
3308,775.12854,754.4,-3.6,30.6,5.16104,0.20640787,1.6,0.958388,potato
2945,631.0709,571.2,-5.1,31.4,6.0235443,0.44963664,1.3,0.7933528,potato
3521,810.4332,546.8,-3.4,28.3,5.132007,0.24132897,2.7,1.6509695,potato
3540,421.8222,1474.4,-6.1,30.8,6.512897,0.029641768,2.7,1.4875547,wheat
2448,467.9868,260.1,-6.8,32.7,5.3574405,0.074975364,1.4,0.8046872,wheat
1304,332.71585,1755.2,-6.7,32.0,6.9631643,0.00096276996,8.7,4.391924,rice
127,773.7714,1144.2,-3.2,29.8,5.6428537,0.70062613,1.7,0.89354926,cassava
3996,477.28992,1155.2,-5.9,33.8,4.63852,0.647797,0.8,0.23123264,banana
2194,301.1381,1358.8,-7.2,34.1,4.20575,1.5671253e-08,4.9,2.0008898,cassava
728,496.0449,1275.5,-5.6,31.4,4.699975,0.07264889,3.6,1.403889,wheat
5628,430.62088,1832.6,-5.7,35.3,7.4828277,0.102166,4.9,1.916268,banana
5510,693.7765,1416.3,-3.7,33.2,4.67964,0.42130736,1.8,1.2134266,tea
4143,517.1121,1963.3,-4.8,33.1,7.1613183,0.035378106,4.8,2.3599133,banana
3280,77.08461,1499.4,-9.2,33.3,5.324318,0.002391532,1.8,0.7851566,wheat
5159,860.83466,744.4,-2.8,26.6,5.865409,0.03957745,3.5,2.153125,maize
2877,844.4794,591.3,-3.1,32.3,5.8347993,0.2417279,1.0,0.56280917,maize
1083,480.67636,1143.6,-5.9,29.7,5.2912517,0.40999854,0.9,0.43140474,wheat
2974,491.302,606.1,-6.3,34.8,5.5807533,0.37079987,10.0,6.407859,potato
4779,805.21783,2180.4,-2.1,30.6,5.253394,0.26311204,1.4,0.9754675,tea
2954,767.1284,1024.2,-3.1,29.4,6.355881,0.17235695,1.8,0.70733374,coffee
2922,205.7176,1591.8,-8.0,35.1,7.3519297,0.00010877758,4.2,1.8628967,wheat
2810,690.00507,1190.9,-3.9,32.2,5.6899424,0.82230586,13.2,6.5078406,cassava
1717,340.311,1755.6,-6.6,31.7,7.4501133,0.005925951,4.4,1.8740166,wheat
3898,770.13934,832.2,-3.5,29.2,6.7552967,0.37076363,4.9,2.4008157,maize
3676,645.98914,1678.4,-3.9,32.1,4.837816,0.11180313,2.3,1.0069301,banana
1420,850.8747,772.4,-2.9,29.5,4.0576615,0.016347716,1.0,0.4272987,tea
2647,877.13257,835.9,-2.6,31.0,4.866444,0.008375653,1.1,0.5086072,tea
2240,473.17416,1457.1,-5.5,33.4,6.2672973,0.009171891,0.7,0.33637902,coffee
47,673.3514,1927.1,-3.4,30.3,4.857111,0.14180498,3.2,2.7577667,tea
107,491.91196,491.8,-6.4,31.8,6.4062934,0.022148019,0.9,0.5952167,maize
4140,743.5268,1306.1,-3.4,31.4,4.5464277,0.29335055,11.2,4.4271,cassava
1021,725.2333,548.5,-4.2,28.4,6.11799,0.08658047,1.4,0.82631695,potato
1375,743.395,651.2,-4.0,27.9,5.550912,0.20965207,3.9,1.9262334,maize
4668,523.8055,2037.5,-4.7,33.0,7.0072017,0.007361702,4.3,2.2348244,coffee
636,435.98947,447.5,-6.9,31.6,4.5533533,0.0026689155,1.0,0.57275474,potato
2494,605.26996,1174.6,-4.7,30.7,5.8028045,0.93023837,2.6,1.1283557,wheat
4474,553.2955,918.7,-5.4,31.4,6.596473,0.8891464,4.7,2.4352386,wheat
4731,503.56522,1688.1,-5.2,32.0,5.6007514,0.27093047,3.9,1.608526,cassava
2999,163.5309,1566.3,-8.4,33.3,7.18466,6.878507e-05,4.9,2.3242056,wheat
1925,640.9339,1519.4,-4.1,31.5,3.7829237,0.00978656,0.9,0.61081356,rice
1664,791.08136,1367.7,-2.9,31.0,5.5173073,0.225372,5.0,2.6438818,cassava
1329,704.0132,2082.2,-3.0,32.5,4.7807655,0.35482752,1.1,0.3710135,cassava
1876,578.3124,335.9,-5.7,29.7,5.9907646,0.2586597,2.0,1.2997792,wheat
2426,420.48425,1884.5,-5.4,34.1,6.2912908,0.011417845,1.4,0.7550307,banana
4842,591.89154,461.0,-5.5,31.0,4.622214,0.06611718,1.1,0.6442385,wheat
4819,774.927,686.3,-3.6,30.0,5.0005927,0.20113811,0.7,0.3231953,wheat
1502,588.921,921.1,-5.1,29.8,4.874365,0.53579336,4.4,2.0295136,wheat
1680,479.1817,1690.4,-5.4,32.7,6.086414,0.2496712,12.6,6.0372562,coffee
1837,837.00446,1161.4,-2.6,32.5,4.94203,0.5412536,1.9,0.747341,tea
5527,698.0272,1002.0,-4.0,30.8,6.716099,0.65275884,11.5,4.8088255,wheat
3066,413.04648,1288.3,-6.5,31.5,7.001551,5.3974475e-10,3.6,1.9271741,wheat
4465,507.24484,1901.2,-5.0,31.2,6.958597,0.072745286,3.0,1.4961159,wheat
788,462.76132,513.1,-6.6,31.0,4.9552665,0.0010419294,9.7,5.704886,wheat
4629,815.543,2225.3,-1.9,30.9,5.4387283,0.24296136,1.2,0.7038954,banana
1159,799.87146,2057.7,-2.2,28.8,4.8027596,0.22000924,1.6,1.1883643,tea
2392,590.3774,716.5,-5.3,29.2,6.3606734,0.12582734,4.7,3.2315993,maize
5443,779.0201,532.7,-3.7,29.7,4.72605,0.26659676,1.9,1.0457817,potato
5512,536.32544,589.0,-6.0,33.1,5.6487145,0.421606,1.6,1.0177476,potato
1317,835.3458,893.3,-2.9,28.7,5.8385153,0.3364462,0.6,0.297936,wheat
3923,696.2776,1576.6,-3.6,30.7,5.2407866,6.5452648e-09,3.1,1.6148046,banana
5343,888.98596,654.9,-2.6,31.1,5.686406,0.31302327,2.7,1.5017998,maize
2809,87.68226,1518.1,-9.1,36.5,6.638686,0.015401867,1.0,0.5493667,rice
