ad_id,xyz_campaign_id,fb_campaign_id,age,gender,interest,impressions,clicks,spent,total_conversion,approved_conversion
1121672,1178,144635,45-49,M,28,60314.0,11,16.939998626708984,2,1
1121673,1178,144636,45-49,M,29,563074.0,86,142.70999145507812,4,2
1121674,1178,144636,45-49,M,29,168655.0,18,27.299999237060547,2,0
1121675,1178,144636,45-49,M,29,111963.0,17,29.3799991607666,2,1
1121676,1178,144636,45-49,M,29,867565.5,147,235.65999841690063,9,4
1121677,1178,144636,45-49,M,29,867565.5,147,235.65999841690063,9,4
1121678,1178,144636,45-49,M,29,147551.0,22,38.5,1,0
1121685,1178,144638,45-49,M,31,66794.0,9,17.329999923706055,1,1
1121687,1178,144638,45-49,M,31,118882.0,19,32.310001373291016,2,1
1121689,1178,144638,45-49,M,31,148010.0,24,41.970001220703125,1,0
1121691,1178,144639,45-49,M,32,867565.5,147,235.65999841690063,3,1
1121692,1178,144639,45-49,M,32,718359.0,147,235.65999841690063,4,1
1121693,1178,144639,45-49,M,32,433658.0,82,158.60000610351562,5,2
1121695,1178,144639,45-49,M,32,29455.0,3,4.769999980926514,1,0
1121701,1178,144640,45-49,M,36,23973.0,3,4.820000171661377,1,1
1121705,1178,144641,45-49,M,63,126480.0,25,37.2599983215332,1,1
1121706,1178,144641,45-49,M,63,138959.0,28,39.52000045776367,1,0
1121708,1178,144641,45-49,M,63,68829.0,12,19.479999542236328,1,0
1121711,1178,144642,45-49,M,64,49916.0,10,16.3799991607666,1,1
1121716,1178,144643,45-49,M,65,76014.0,16,22.670000076293945,1,1
1121723,1178,144644,45-49,M,2,50947.0,10,15.99000072479248,1,0
1121733,1178,144646,45-49,M,66,55536.0,11,17.049999237060547,1,0
1121741,1178,144647,30-34,F,10,318042.0,46,64.41000366210938,8,4
1121742,1178,144647,30-34,F,10,213016.0,30,44.220001220703125,8,2
1121745,1178,144648,30-34,F,15,182265.0,27,38.18000030517578,2,1
1121746,1178,144648,30-34,F,15,867565.5,147,235.65999841690063,9,4
1121749,1178,144648,30-34,F,15,333345.0,52,77.59000396728516,5,1
1121751,1178,144649,30-34,F,16,275930.0,30,46.779998779296875,5,2
1121753,1178,144649,30-34,F,16,740631.0,101,153.1199951171875,9,1
1121754,1178,144649,30-34,F,16,328272.0,35,55.9900016784668,2,1
1121755,1178,144649,30-34,F,16,178455.0,20,31.540000915527344,6,3
1121756,1178,144649,30-34,F,16,705712.0,98,147.33999633789062,6,1
1121758,1178,144650,30-34,F,18,690373.0,91,159.57000732421875,5,2
1121759,1178,144650,30-34,F,18,515812.0,69,117.62999725341797,3,1
1121760,1178,144650,30-34,F,18,764793.0,101,171.97999572753906,4,2
1121763,1178,144651,30-34,F,19,87832.0,11,18.100000381469727,1,1
1121764,1178,144651,30-34,F,19,23368.0,3,4.300000190734863,1,0
1121765,1178,144651,30-34,F,19,51509.0,7,11.569999694824219,1,0
1121767,1178,144651,30-34,F,19,87043.0,16,24.479999542236328,2,0
1121768,1178,144651,30-34,F,19,565565.0,113,169.6699981689453,7,4
1121769,1178,144652,30-34,F,20,253758.0,43,62.13999938964844,4,1
1121773,1178,144652,30-34,F,20,319131.0,51,76.68000030517578,6,1
1121774,1178,144652,30-34,F,20,670608.0,130,195.14999389648438,9,3
1121775,1178,144653,30-34,F,21,159123.0,25,38.36000061035156,5,3
1121776,1178,144653,30-34,F,21,103709.0,15,24.56999969482422,3,1
1121779,1178,144653,30-34,F,21,271589.0,45,74.41000366210938,9,3
1121780,1178,144653,30-34,F,21,119772.0,20,33.46999740600586,5,2
1121782,1178,144654,30-34,F,22,26340.0,3,4.220000267028809,1,1
1121783,1178,144654,30-34,F,22,594968.0,111,147.6699981689453,4,0
1121791,1178,144655,30-34,F,23,6838.0,0,0.0,1,0
1121793,1178,144656,30-34,F,24,185665.0,39,62.13999938964844,1,0
1121795,1178,144656,30-34,F,24,24959.0,3,4.559999942779541,1,1
1121796,1178,144656,30-34,F,24,136967.0,23,35.060001373291016,3,1
1121798,1178,144656,30-34,F,24,107548.0,19,29.309999465942383,1,0
1121803,1178,144657,30-34,F,25,588617.0,119,169.9199981689453,2,0
1121806,1178,144658,30-34,F,26,190560.0,26,41.630001068115234,3,1
1121807,1178,144658,30-34,F,26,373110.0,49,75.69999694824219,4,2
1121812,1178,144659,30-34,F,27,867565.5,147,235.65999841690063,9,4
1121814,1178,144659,30-34,F,27,867565.5,147,235.65999841690063,9,4
1121815,1178,144659,30-34,F,27,240497.0,36,51.84000015258789,1,0
1121816,1178,144659,30-34,F,27,259984.0,37,54.790000915527344,5,0
1121817,1178,144660,30-34,F,28,606786.0,127,179.0500030517578,9,3
1121818,1178,144660,30-34,F,28,83270.0,13,17.739999771118164,1,0
1121819,1178,144660,30-34,F,28,867565.5,147,235.65999841690063,7,3
1121820,1178,144660,30-34,F,28,11471.0,1,1.5700000524520874,0,0
1121824,1178,144661,30-34,F,29,867565.5,147,235.65999841690063,9,4
1121826,1178,144661,30-34,F,29,418016.0,63,95.8499984741211,3,1
1121827,1178,144661,30-34,F,29,30155.0,3,3.819999933242798,1,0
1121828,1178,144661,30-34,F,29,867565.5,147,226.5399932861328,9,4
1121829,1178,144662,30-34,F,30,187468.0,34,50.720001220703125,2,1
1121832,1178,144662,30-34,F,30,208301.0,33,54.56999969482422,1,0
1121833,1178,144662,30-34,F,30,101856.0,16,25.220001220703125,4,1
1121835,1178,144663,30-34,F,31,48935.0,7,9.970000267028809,1,1
1121839,1178,144663,30-34,F,31,13911.0,1,1.7300000190734863,1,1
1121841,1178,144664,30-34,F,32,511726.0,77,123.09000396728516,8,4
1121843,1178,144664,30-34,F,32,177452.0,24,37.83000183105469,2,0
1121844,1178,144664,30-34,F,32,149808.0,20,33.040000915527344,1,1
1121845,1178,144664,30-34,F,32,390339.0,60,105.0199966430664,9,4
1121846,1178,144664,30-34,F,32,8350.0,0,0.0,1,0
1121847,1178,144665,30-34,F,36,39339.0,4,5.929999828338623,1,0
1121854,1178,144666,30-34,F,63,8587.0,0,0.0,1,0
1121855,1178,144666,30-34,F,63,24893.0,2,3.75,1,0
1121856,1178,144666,30-34,F,63,867565.5,147,235.65999841690063,9,4
1121857,1178,144666,30-34,F,63,91607.0,12,19.190000534057617,2,1
1121859,1178,144667,30-34,F,64,238036.0,38,61.029998779296875,6,3
1121860,1178,144667,30-34,F,64,254344.0,35,56.16999816894531,2,1
1121861,1178,144667,30-34,F,64,157705.0,23,39.22999954223633,2,0
1121862,1178,144667,30-34,F,64,411571.0,60,99.18000030517578,6,1
1121863,1178,144667,30-34,F,64,94136.0,11,16.18000030517578,1,0
1121867,1178,144668,30-34,F,65,82640.0,16,23.970001220703125,1,1
1121869,1178,144668,30-34,F,65,17870.0,2,2.620000123977661,1,1
1121871,1178,144669,30-34,F,2,19178.0,2,2.7799999713897705,1,1
1121873,1178,144669,30-34,F,2,5264.0,0,0.0,1,0
1121874,1178,144669,30-34,F,2,145548.0,28,42.369998931884766,2,1
1121876,1178,144669,30-34,F,2,82455.0,15,22.049999237060547,1,0
1121877,1178,144670,30-34,F,7,44189.0,7,10.319999694824219,2,0
1121878,1178,144670,30-34,F,7,45199.0,7,9.8100004196167,1,0
1121881,1178,144670,30-34,F,7,221843.0,43,63.45000076293945,5,0
1121888,1178,144671,30-34,F,66,41672.0,6,10.550000190734863,2,1
1121889,1178,144672,35-39,F,10,127546.0,25,38.939998626708984,2,0
1121890,1178,144672,35-39,F,10,127865.0,28,38.029998779296875,3,1
1121891,1178,144672,35-39,F,10,867565.5,147,235.65999841690063,9,2
1121894,1178,144672,35-39,F,10,561415.0,124,173.75999450683594,3,0
1121895,1178,144673,35-39,F,15,132803.0,25,37.31999969482422,2,1
1121897,1178,144673,35-39,F,15,24664.0,2,2.629999876022339,1,1
1121901,1178,144674,35-39,F,16,867565.5,147,235.65999841690063,7,3
1121902,1178,144674,35-39,F,16,682143.0,114,177.11000061035156,6,2
1121903,1178,144674,35-39,F,16,867565.5,147,235.65999841690063,9,4
1121904,1178,144674,35-39,F,16,146406.0,23,33.22999954223633,1,1
1121905,1178,144674,35-39,F,16,867565.5,147,234.66000366210938,4,1
1121906,1178,144674,35-39,F,16,867565.5,147,235.65999841690063,9,3
1121907,1178,144675,35-39,F,18,98057.0,20,31.010000228881836,1,1
1121917,1178,144676,35-39,F,19,238735.0,56,84.65999603271484,4,1
1121918,1178,144676,35-39,F,19,320657.0,77,115.8800048828125,2,0
1121925,1178,144678,35-39,F,21,244074.0,57,84.51000213623047,4,2
1121928,1178,144678,35-39,F,21,39146.0,8,13.059999465942383,1,0
1121931,1178,144679,35-39,F,22,78468.0,15,23.649999618530273,1,0
1121933,1178,144679,35-39,F,22,325653.0,63,89.3499984741211,2,0
1121935,1178,144679,35-39,F,22,66277.0,12,17.299999237060547,1,0
1121936,1178,144679,35-39,F,22,93002.0,16,23.34000015258789,1,0
1121944,1178,144681,35-39,F,24,109723.0,27,40.959999084472656,1,0
1121948,1178,144681,35-39,F,24,118941.0,35,50.11000061035156,4,1
1121949,1178,144682,35-39,F,25,221576.0,47,66.79000091552734,6,1
1121953,1178,144682,35-39,F,25,8341.0,1,1.6399999856948853,1,0
1121954,1178,144682,35-39,F,25,120335.0,26,36.22999954223633,2,0
1121955,1178,144683,35-39,F,26,182098.0,40,62.869998931884766,1,1
1121956,1178,144683,35-39,F,26,227473.0,52,71.58000183105469,1,1
1121962,1178,144684,35-39,F,27,867565.5,147,235.65999841690063,6,1
1121963,1178,144684,35-39,F,27,720859.0,147,213.69000244140625,9,4
1121971,1178,144685,35-39,F,28,41111.0,8,10.960000038146973,1,0
1121973,1178,144686,35-39,F,29,148616.0,25,37.400001525878906,6,4
1121976,1178,144686,35-39,F,29,707260.0,135,210.82000732421875,9,4
1121977,1178,144686,35-39,F,29,139596.0,26,42.40999984741211,1,1
1121983,1178,144687,35-39,F,30,105399.0,22,33.20000076293945,2,0
1121994,1178,144689,35-39,F,32,222378.0,50,72.91000366210938,1,0
1122003,1178,144691,35-39,F,63,867565.5,147,235.65999841690063,9,4
1122004,1178,144691,35-39,F,63,579150.0,125,167.0500030517578,5,1
1122005,1178,144691,35-39,F,63,449588.0,81,123.80000305175781,5,2
1122006,1178,144691,35-39,F,63,318157.0,56,85.70000457763672,3,0
1122007,1178,144691,35-39,F,63,196967.0,43,65.18000030517578,2,1
1122011,1178,144692,35-39,F,64,158298.0,37,46.43000030517578,4,1
1122012,1178,144692,35-39,F,64,222739.0,55,68.55999755859375,5,2
1122022,1178,144694,35-39,F,2,20780.0,5,8.1899995803833,1,0
1122027,1178,144695,35-39,F,7,128616.0,33,48.54999923706055,2,0
1122039,1178,144697,40-44,F,10,258954.0,61,82.27999877929688,1,0
1122040,1178,144697,40-44,F,10,205289.0,48,71.52999877929688,3,0
1122041,1178,144697,40-44,F,10,611601.0,138,191.4199981689453,8,3
1122043,1178,144697,40-44,F,10,867565.5,147,235.65999841690063,8,4
1122044,1178,144697,40-44,F,10,233043.0,49,65.02999877929688,2,0
1122047,1178,144698,40-44,F,15,582725.0,142,194.80999755859375,9,2
1122052,1178,144699,40-44,F,16,265038.0,51,78.45999908447266,2,1
1122054,1178,144699,40-44,F,16,222273.0,39,53.62999725341797,6,1
1122055,1178,144699,40-44,F,16,797234.0,147,235.65999841690063,4,1
1122056,1178,144699,40-44,F,16,867565.5,147,235.65999841690063,4,2
1122058,1178,144700,40-44,F,18,22210.0,3,4.050000190734863,1,1
1122075,1178,144703,40-44,F,21,46391.0,11,16.40999984741211,3,1
1122078,1178,144703,40-44,F,21,190477.0,42,66.38999938964844,1,0
1122079,1178,144703,40-44,F,21,25382.0,7,9.609999656677246,1,0
1122085,1178,144704,40-44,F,22,65726.0,17,22.1200008392334,2,0
1122089,1178,144705,40-44,F,23,195220.0,51,78.05999755859375,1,0
1122092,1178,144705,40-44,F,23,107501.0,27,40.880001068115234,2,2
1122101,1178,144707,40-44,F,25,197772.0,63,88.20999908447266,7,2
1122102,1178,144707,40-44,F,25,138154.0,35,48.939998626708984,1,0
1122103,1178,144707,40-44,F,25,270124.0,69,95.8499984741211,2,0
1122105,1178,144708,40-44,F,26,303971.0,77,106.93000030517578,9,4
1122107,1178,144708,40-44,F,26,682046.0,147,235.65999841690063,4,2
1122109,1178,144708,40-44,F,26,328365.0,83,117.34000396728516,2,1
1122112,1178,144709,40-44,F,27,867565.5,147,235.65999841690063,9,0
1122113,1178,144709,40-44,F,27,867565.5,147,235.65999841690063,7,2
1122118,1178,144710,40-44,F,28,101586.0,24,33.470001220703125,2,1
1122120,1178,144710,40-44,F,28,181053.0,46,66.27999877929688,3,1
1122121,1178,144710,40-44,F,28,133419.0,35,48.18000030517578,2,1
1122125,1178,144711,40-44,F,29,489573.0,113,156.1199951171875,3,2
1122127,1178,144711,40-44,F,29,822023.0,147,235.65999841690063,6,0
1122131,1178,144712,40-44,F,30,93176.0,29,40.369998931884766,1,1
1122138,1178,144713,40-44,F,31,47229.0,13,19.280000686645508,1,0
1122139,1178,144713,40-44,F,31,92263.0,24,34.029998779296875,1,0
1122140,1178,144713,40-44,F,31,81551.0,21,29.670000076293945,1,0
1122145,1178,144714,40-44,F,32,141037.0,32,47.790000915527344,3,0
1122146,1178,144714,40-44,F,32,319501.0,79,111.6500015258789,0,0
1122149,1178,144715,40-44,F,36,72741.0,19,24.329999923706055,2,0
1122154,1178,144716,40-44,F,63,597419.0,135,188.50999450683594,2,1
1122157,1178,144716,40-44,F,63,98768.0,21,33.13999938964844,1,1
1122160,1178,144717,40-44,F,64,173165.0,41,59.849998474121094,1,0
1122165,1178,144718,40-44,F,65,55823.0,13,21.110000610351562,1,1
1122166,1178,144718,40-44,F,65,118451.0,28,38.35000228881836,4,1
1122176,1178,144719,40-44,F,2,74424.0,22,30.84000015258789,1,1
1122177,1178,144720,40-44,F,7,47929.0,12,14.59000015258789,1,1
1122182,1178,144720,40-44,F,7,40801.0,12,15.920000076293945,0,0
1122183,1178,144721,40-44,F,66,66017.0,17,24.219999313354492,1,0
1122189,1178,144722,45-49,F,10,725043.0,147,235.65999841690063,5,3
1122191,1178,144722,45-49,F,10,382776.0,97,132.72999572753906,5,1
1122192,1178,144722,45-49,F,10,548250.0,137,201.60000610351562,5,1
1122193,1178,144722,45-49,F,10,867565.5,147,235.65999841690063,8,2
1122197,1178,144723,45-49,F,15,662249.0,147,234.94000244140625,2,0
1122200,1178,144723,45-49,F,15,559554.0,139,195.0800018310547,2,0
1122201,1178,144724,45-49,F,16,320757.0,68,104.69000244140625,2,0
1122202,1178,144724,45-49,F,16,867565.5,147,235.65999841690063,1,0
1122203,1178,144724,45-49,F,16,699314.0,147,226.02999877929688,3,0
1122204,1178,144724,45-49,F,16,850337.0,147,235.65999841690063,3,1
1122205,1178,144724,45-49,F,16,867565.5,147,235.65999841690063,9,2
1122209,1178,144725,45-49,F,18,867565.5,147,235.65999841690063,1,0
1122210,1178,144725,45-49,F,18,791817.0,147,235.65999841690063,4,2
1122211,1178,144725,45-49,F,18,317601.0,76,115.66000366210938,1,0
1122212,1178,144725,45-49,F,18,685211.0,147,235.65999841690063,4,3
1122213,1178,144726,45-49,F,19,32781.0,7,11.199999809265137,2,2
1122216,1178,144726,45-49,F,19,76785.0,19,25.459999084472656,3,0
1122217,1178,144726,45-49,F,19,719083.0,147,235.65999841690063,9,4
1122223,1178,144727,45-49,F,20,368480.0,107,140.4199981689453,5,4
1122224,1178,144727,45-49,F,20,260945.0,73,100.8800048828125,2,2
1122225,1178,144728,45-49,F,21,40998.0,10,13.350000381469727,1,0
1122227,1178,144728,45-49,F,21,183293.0,53,73.75,2,1
1122232,1178,144729,45-49,F,22,221561.0,55,76.76000213623047,1,0
1122233,1178,144729,45-49,F,22,436943.0,109,145.8199920654297,1,1
1122240,1178,144730,45-49,F,23,284488.0,90,125.27000427246094,1,1
1122244,1178,144731,45-49,F,24,85083.0,32,38.630001068115234,1,1
1122246,1178,144731,45-49,F,24,14167.0,5,7.139999866485596,1,0
1122249,1178,144732,45-49,F,25,300637.0,84,116.98999786376953,2,0
1122253,1178,144732,45-49,F,25,449921.0,129,175.97000122070312,5,1
1122254,1178,144732,45-49,F,25,282899.0,71,105.66000366210938,1,0
1122257,1178,144733,45-49,F,26,669671.0,147,235.65999841690063,4,1
1122258,1178,144733,45-49,F,26,108655.0,28,46.92000198364258,1,0
1122260,1178,144733,45-49,F,26,536248.0,146,187.739990234375,3,0
1122262,1178,144734,45-49,F,27,867565.5,147,235.65999841690063,9,2
1122265,1178,144734,45-49,F,27,867565.5,147,235.65999841690063,9,0
1122266,1178,144734,45-49,F,27,867565.5,147,235.65999841690063,9,4
1122267,1178,144735,45-49,F,28,288517.0,78,102.38999938964844,3,0
1122268,1178,144735,45-49,F,28,202231.0,53,67.1300048828125,3,1
1122270,1178,144735,45-49,F,28,73222.0,16,22.860000610351562,1,0
1122271,1178,144735,45-49,F,28,348542.0,96,134.88999938964844,2,0
1122273,1178,144736,45-49,F,29,867565.5,147,235.65999841690063,9,4
1122274,1178,144736,45-49,F,29,526923.0,138,198.08999633789062,2,1
1122276,1178,144736,45-49,F,29,264386.0,66,91.0,4,1
1122277,1178,144736,45-49,F,29,854940.0,147,235.65999841690063,8,3
1122279,1178,144737,45-49,F,30,113567.0,34,50.290000915527344,3,0
1122282,1178,144737,45-49,F,30,22859.0,6,9.420000076293945,1,0
1122288,1178,144738,45-49,F,31,51754.0,13,20.520000457763672,1,0
1122290,1178,144738,45-49,F,31,104347.0,28,38.13999938964844,4,3
1122303,1178,144741,45-49,F,63,391998.0,97,142.0500030517578,3,1
1122304,1178,144741,45-49,F,63,867565.5,147,235.65999841690063,5,0
1122308,1178,144741,45-49,F,63,427772.0,117,159.3000030517578,3,1
1122310,1178,144742,45-49,F,64,536457.0,136,193.66000366210938,2,1
1122311,1178,144742,45-49,F,64,179894.0,43,66.83999633789062,2,0
1122312,1178,144742,45-49,F,64,479882.0,131,178.6699981689453,6,0
1122313,1178,144742,45-49,F,64,358261.0,91,130.36000061035156,1,0
1122316,1178,144743,45-49,F,65,346688.0,88,114.86000061035156,2,0
1314296,1178,179863,30-34,M,76,33445.0,2,3.1999998092651367,1,0
1314297,1178,179864,30-34,M,76,72228.0,5,7.529999732971191,4,4
1314298,1178,179865,30-34,M,76,49699.0,2,2.690000057220459,2,1
1314299,1178,179866,30-34,M,76,189761.0,18,27.329999923706055,4,1
1314301,1178,179868,30-34,M,76,312524.0,37,53.790000915527344,2,0
1314303,1178,179870,30-34,M,76,496760.0,42,61.0099983215332,9,3
1314306,1178,179873,30-34,M,76,310988.0,34,46.66999816894531,9,3
1314307,1178,179874,30-34,M,76,98606.0,9,12.109999656677246,1,0
1314308,1178,179875,30-34,M,76,51104.0,2,3.1999998092651367,3,1
1314309,1178,179876,30-34,M,76,276762.0,22,32.09000015258789,5,1
1314312,1178,179879,35-39,M,76,33534.0,2,2.9600000381469727,1,1
1314313,1178,179880,35-39,M,76,128859.0,16,23.69999885559082,1,0
1314314,1178,179881,35-39,M,76,92080.0,12,16.940000534057617,3,2
1314316,1178,179883,35-39,M,76,211882.0,33,46.64999771118164,3,1
1314318,1178,179885,35-39,M,76,112776.0,9,12.680000305175781,1,0
1314319,1178,179886,35-39,M,76,145324.0,14,19.81999969482422,2,1
1314320,1178,179887,35-39,M,76,106492.0,14,21.260000228881836,2,0
1314321,1178,179888,35-39,M,76,233845.0,30,40.72999954223633,3,0
1314323,1178,179890,35-39,M,76,155426.0,17,25.010000228881836,3,0
1314324,1178,179891,35-39,M,76,97540.0,8,11.519999504089355,2,1
1314325,1178,179892,35-39,M,76,61441.0,5,7.700000286102295,1,0
1314326,1178,179893,40-44,M,76,76703.0,9,12.149999618530273,3,1
1314327,1178,179894,40-44,M,76,68619.0,10,14.960000038146973,1,0
1314330,1178,179897,40-44,M,76,17559.0,1,1.4900000095367432,1,1
1314331,1178,179898,40-44,M,76,137879.0,19,28.469999313354492,2,0
1314332,1178,179899,40-44,M,76,67710.0,10,15.149999618530273,1,0
1314333,1178,179900,40-44,M,76,348180.0,41,60.22999954223633,3,1
1314334,1178,179901,40-44,M,76,146246.0,18,28.719999313354492,3,1
1314336,1178,179903,40-44,M,76,187236.0,24,34.869998931884766,2,2
1314337,1178,179904,40-44,M,76,72157.0,9,13.5,1,1
1314338,1178,179905,40-44,M,76,91180.0,10,13.559999465942383,1,0
1314339,1178,179906,40-44,M,76,86293.0,6,9.260000228881836,1,1
1314341,1178,179908,45-49,M,76,101410.0,12,17.940000534057617,4,0
1314343,1178,179910,45-49,M,76,134245.0,18,25.75,2,1
1314345,1178,179912,45-49,M,76,125650.0,20,30.079999923706055,4,0
1314346,1178,179913,45-49,M,76,50406.0,5,7.260000228881836,1,1
1314348,1178,179915,45-49,M,76,121769.0,13,18.420000076293945,2,1
1314349,1178,179916,45-49,M,76,267106.0,34,50.5,4,1
1314350,1178,179917,45-49,M,76,365539.0,57,82.13999938964844,5,2
1314351,1178,179918,45-49,M,76,188758.0,25,36.599998474121094,2,1
1314353,1178,179920,45-49,M,76,108426.0,13,19.579999923706055,1,0
1314354,1178,179921,45-49,M,76,138525.0,9,13.65000057220459,3,0
1314355,1178,179922,45-49,M,76,150858.0,21,30.260000228881836,1,0
1314357,1178,179924,30-34,F,76,524306.0,81,113.68000030517578,9,4
1314358,1178,179925,30-34,F,76,104496.0,9,11.430000305175781,3,2
1314359,1178,179926,30-34,F,76,452519.0,68,99.52000427246094,7,2
1314360,1178,179927,30-34,F,76,442919.0,76,110.77999877929688,9,2
1314361,1178,179928,30-34,F,76,596831.0,86,120.87999725341797,9,0
1314362,1178,179929,30-34,F,76,173912.0,26,35.540000915527344,2,1
1314363,1178,179930,30-34,F,76,780967.0,86,119.63999938964844,9,4
1314364,1178,179931,30-34,F,76,132124.0,8,11.1899995803833,4,0
1314365,1178,179932,30-34,F,76,623137.0,100,138.9199981689453,9,1
1314366,1178,179933,30-34,F,76,99020.0,10,14.480000495910645,4,1
1314367,1178,179934,30-34,F,76,665817.0,117,163.8000030517578,9,4
1314368,1178,179935,30-34,F,76,699232.0,80,111.98999786376953,9,3
1314371,1178,179938,35-39,F,76,72982.0,11,15.050000190734863,1,0
1314372,1178,179939,35-39,F,76,867565.5,147,235.65999841690063,9,3
1314373,1178,179940,35-39,F,76,245607.0,33,47.880001068115234,3,1
1314377,1178,179944,35-39,F,76,485369.0,114,164.63999938964844,3,0
1314378,1178,179945,35-39,F,76,866355.0,139,200.8300018310547,9,4
1314379,1178,179946,35-39,F,76,502710.0,72,105.2199935913086,8,2
1314380,1178,179947,35-39,F,76,475184.0,88,127.31999969482422,4,1
1314381,1178,179948,35-39,F,76,357401.0,47,68.66999816894531,8,1
1314382,1178,179949,35-39,F,76,99810.0,14,20.049999237060547,2,0
1314383,1178,179950,35-39,F,76,81569.0,6,9.40999984741211,3,1
1314384,1178,179951,35-39,F,76,441192.0,53,77.5999984741211,6,2
1314385,1178,179952,35-39,F,76,90470.0,11,16.729999542236328,1,1
1314386,1178,179953,40-44,F,76,834243.0,147,235.65999841690063,9,4
1314387,1178,179954,40-44,F,76,696612.0,147,223.1899871826172,9,4
1314388,1178,179955,40-44,F,76,329333.0,48,67.61000061035156,1,0
1314389,1178,179956,40-44,F,76,867565.5,147,235.65999841690063,6,0
1314390,1178,179957,40-44,F,76,267316.0,58,82.93000030517578,3,0
1314391,1178,179958,40-44,F,76,228629.0,38,57.0,2,0
1314392,1178,179959,40-44,F,76,758340.0,147,233.11000061035156,9,4
1314393,1178,179960,40-44,F,76,867565.5,147,217.77999877929688,5,2
1314394,1178,179961,40-44,F,76,867565.5,147,235.65999841690063,9,1
1314395,1178,179962,40-44,F,76,280240.0,61,87.99000549316406,2,2
1314396,1178,179963,40-44,F,76,419922.0,75,105.45000457763672,3,1
1314397,1178,179964,40-44,F,76,402975.0,83,120.89999389648438,1,0
1314398,1178,179965,40-44,F,76,867565.5,147,235.65999841690063,9,4
1314400,1178,179967,40-44,F,76,250234.0,40,62.31999969482422,4,1
1314401,1178,179968,45-49,F,76,867565.5,147,235.65999841690063,9,1
1314402,1178,179969,45-49,F,76,589270.0,107,158.0500030517578,9,4
1314403,1178,179970,45-49,F,76,168714.0,24,36.01000213623047,2,2
1314404,1178,179971,45-49,F,76,71982.0,11,16.34000015258789,1,0
1314405,1178,179972,45-49,F,76,558666.0,110,162.63999938964844,9,4
1314406,1178,179973,45-49,F,76,867565.5,147,235.65999841690063,9,4
1314407,1178,179974,45-49,F,76,107100.0,23,33.709999084472656,1,0
1314408,1178,179975,45-49,F,76,867565.5,147,232.58999633789062,9,4
1314409,1178,179976,45-49,F,76,212508.0,33,47.689998626708984,4,1
1314410,1178,179977,45-49,F,76,867565.5,147,235.65999841690063,9,2
1314411,1178,179978,45-49,F,76,637549.0,120,173.8800048828125,3,0
1314412,1178,179979,45-49,F,76,151531.0,28,40.290000915527344,2,0
1314414,1178,179981,45-49,F,76,790253.0,135,198.7100067138672,8,2
1314415,1178,179982,45-49,F,76,513161.0,114,165.61000061035156,5,2
